GEO_ID,S2502_C01_001E,S2502_C01_001M,S2502_C01_002E,S2502_C01_002M,S2502_C01_003E,S2502_C01_003M,S2502_C01_004E,S2502_C01_004M,S2502_C01_005E,S2502_C01_005M,S2502_C01_006E,S2502_C01_006M,S2502_C01_007E,S2502_C01_007M,S2502_C01_008E,S2502_C01_008M,S2502_C01_009E,S2502_C01_009M,S2502_C01_010E,S2502_C01_010M,S2502_C01_011E,S2502_C01_011M,S2502_C01_012E,S2502_C01_012M,S2502_C01_013E,S2502_C01_013M,S2502_C01_014E,S2502_C01_014M,S2502_C01_015E,S2502_C01_015M,S2502_C01_016E,S2502_C01_016M,S2502_C01_017E,S2502_C01_017M,S2502_C01_018E,S2502_C01_018M,S2502_C01_019E,S2502_C01_019M,S2502_C01_020E,S2502_C01_020M,S2502_C01_021E,S2502_C01_021M,S2502_C01_022E,S2502_C01_022M,S2502_C01_023E,S2502_C01_023M,S2502_C01_024E,S2502_C01_024M,S2502_C01_025E,S2502_C01_025M,S2502_C01_026E,S2502_C01_026M,S2502_C01_027E,S2502_C01_027M,S2502_C02_001E,S2502_C02_001M,S2502_C02_002E,S2502_C02_002M,S2502_C02_003E,S2502_C02_003M,S2502_C02_004E,S2502_C02_004M,S2502_C02_005E,S2502_C02_005M,S2502_C02_006E,S2502_C02_006M,S2502_C02_007E,S2502_C02_007M,S2502_C02_008E,S2502_C02_008M,S2502_C02_009E,S2502_C02_009M,S2502_C02_010E,S2502_C02_010M,S2502_C02_011E,S2502_C02_011M,S2502_C02_012E,S2502_C02_012M,S2502_C02_013E,S2502_C02_013M,S2502_C02_014E,S2502_C02_014M,S2502_C02_015E,S2502_C02_015M,S2502_C02_016E,S2502_C02_016M,S2502_C02_017E,S2502_C02_017M,S2502_C02_018E,S2502_C02_018M,S2502_C02_019E,S2502_C02_019M,S2502_C02_020E,S2502_C02_020M,S2502_C02_021E,S2502_C02_021M,S2502_C02_022E,S2502_C02_022M,S2502_C02_023E,S2502_C02_023M,S2502_C02_024E,S2502_C02_024M,S2502_C02_025E,S2502_C02_025M,S2502_C02_026E,S2502_C02_026M,S2502_C02_027E,S2502_C02_027M,S2502_C03_001E,S2502_C03_001M,S2502_C03_002E,S2502_C03_002M,S2502_C03_003E,S2502_C03_003M,S2502_C03_004E,S2502_C03_004M,S2502_C03_005E,S2502_C03_005M,S2502_C03_006E,S2502_C03_006M,S2502_C03_007E,S2502_C03_007M,S2502_C03_008E,S2502_C03_008M,S2502_C03_009E,S2502_C03_009M,S2502_C03_010E,S2502_C03_010M,S2502_C03_011E,S2502_C03_011M,S2502_C03_012E,S2502_C03_012M,S2502_C03_013E,S2502_C03_013M,S2502_C03_014E,S2502_C03_014M,S2502_C03_015E,S2502_C03_015M,S2502_C03_016E,S2502_C03_016M,S2502_C03_017E,S2502_C03_017M,S2502_C03_018E,S2502_C03_018M,S2502_C03_019E,S2502_C03_019M,S2502_C03_020E,S2502_C03_020M,S2502_C03_021E,S2502_C03_021M,S2502_C03_022E,S2502_C03_022M,S2502_C03_023E,S2502_C03_023M,S2502_C03_024E,S2502_C03_024M,S2502_C03_025E,S2502_C03_025M,S2502_C03_026E,S2502_C03_026M,S2502_C03_027E,S2502_C03_027M,NAME,S2502_C01_001MA,S2502_C01_001EA,S2502_C01_002MA,S2502_C01_002EA,S2502_C01_003EA,S2502_C01_003MA,S2502_C01_004EA,S2502_C01_004MA,S2502_C01_005MA,S2502_C01_005EA,S2502_C01_006MA,S2502_C01_006EA,S2502_C01_007EA,S2502_C01_007MA,S2502_C01_008EA,S2502_C01_008MA,S2502_C01_009EA,S2502_C01_009MA,S2502_C01_010EA,S2502_C01_010MA,S2502_C01_011EA,S2502_C01_011MA,S2502_C01_012MA,S2502_C01_012EA,S2502_C01_013MA,S2502_C01_013EA,S2502_C01_014EA,S2502_C01_014MA,S2502_C01_015MA,S2502_C01_015EA,S2502_C01_016MA,S2502_C01_016EA,S2502_C01_017MA,S2502_C01_017EA,S2502_C01_018MA,S2502_C01_018EA,S2502_C01_019EA,S2502_C01_019MA,S2502_C01_020EA,S2502_C01_020MA,S2502_C01_021EA,S2502_C01_021MA,S2502_C01_022MA,S2502_C01_022EA,S2502_C01_023MA,S2502_C01_023EA,S2502_C01_024EA,S2502_C01_024MA,S2502_C01_025EA,S2502_C01_025MA,S2502_C01_026MA,S2502_C01_026EA,S2502_C01_027EA,S2502_C01_027MA,S2502_C02_001MA,S2502_C02_001EA,S2502_C02_002MA,S2502_C02_002EA,S2502_C02_003EA,S2502_C02_003MA,S2502_C02_004MA,S2502_C02_004EA,S2502_C02_005MA,S2502_C02_005EA,S2502_C02_006MA,S2502_C02_006EA,S2502_C02_007EA,S2502_C02_007MA,S2502_C02_008MA,S2502_C02_008EA,S2502_C02_009EA,S2502_C02_009MA,S2502_C02_010EA,S2502_C02_010MA,S2502_C02_011EA,S2502_C02_011MA,S2502_C02_012MA,S2502_C02_012EA,S2502_C02_013EA,S2502_C02_013MA,S2502_C02_014EA,S2502_C02_014MA,S2502_C02_015MA,S2502_C02_015EA,S2502_C02_016MA,S2502_C02_016EA,S2502_C02_017MA,S2502_C02_017EA,S2502_C02_018MA,S2502_C02_018EA,S2502_C02_019MA,S2502_C02_019EA,S2502_C02_020EA,S2502_C02_020MA,S2502_C02_021EA,S2502_C02_021MA,S2502_C02_022MA,S2502_C02_022EA,S2502_C02_023MA,S2502_C02_023EA,S2502_C02_024EA,S2502_C02_024MA,S2502_C02_025MA,S2502_C02_025EA,S2502_C02_026EA,S2502_C02_026MA,S2502_C02_027EA,S2502_C02_027MA,S2502_C03_001MA,S2502_C03_001EA,S2502_C03_002MA,S2502_C03_002EA,S2502_C03_003MA,S2502_C03_003EA,S2502_C03_004EA,S2502_C03_004MA,S2502_C03_005MA,S2502_C03_005EA,S2502_C03_006MA,S2502_C03_006EA,S2502_C03_007MA,S2502_C03_007EA,S2502_C03_008MA,S2502_C03_008EA,S2502_C03_009EA,S2502_C03_009MA,S2502_C03_010EA,S2502_C03_010MA,S2502_C03_011EA,S2502_C03_011MA,S2502_C03_012MA,S2502_C03_012EA,S2502_C03_013EA,S2502_C03_013MA,S2502_C03_014EA,S2502_C03_014MA,S2502_C03_015EA,S2502_C03_015MA,S2502_C03_016EA,S2502_C03_016MA,S2502_C03_017MA,S2502_C03_017EA,S2502_C03_018MA,S2502_C03_018EA,S2502_C03_019MA,S2502_C03_019EA,S2502_C03_020EA,S2502_C03_020MA,S2502_C03_021EA,S2502_C03_021MA,S2502_C03_022MA,S2502_C03_022EA,S2502_C03_023MA,S2502_C03_023EA,S2502_C03_024EA,S2502_C03_024MA,S2502_C03_025EA,S2502_C03_025MA,S2502_C03_026EA,S2502_C03_026MA,S2502_C03_027EA,S2502_C03_027MA,state
0400000US01,1841217,10615,70.7,0.3,25.9,0.3,0.5,0.1,0.9,0.1,0.0,0.1,0.8,0.1,1.1,0.1,2.7,0.1,68.9,0.3,18.4,0.4,17.0,0.4,19.1,0.3,19.8,0.3,14.9,0.2,8.0,0.2,2.8,0.2,13.9,0.4,29.0,0.5,32.0,0.6,25.0,0.4,35.9,0.6,31.4,0.5,15.2,0.4,7.6,0.2,5.7,0.2,4.2,0.2,1246080,12085,78.2,0.4,19.1,0.3,0.5,0.1,0.7,0.1,-999999999.0,-999999999.0,0.5,0.1,1.0,0.1,1.8,0.2,77.0,0.4,9.9,0.4,15.1,0.4,20.3,0.4,23.1,0.4,18.4,0.3,9.9,0.3,3.2,0.2,11.9,0.4,28.5,0.6,30.4,0.6,29.1,0.6,19.0,0.5,36.3,0.6,20.3,0.5,10.5,0.3,8.0,0.3,5.9,0.2,595137,11423,54.9,0.9,40.3,0.8,0.5,0.1,1.5,0.2,-999999999.0,-999999999.0,1.6,0.3,1.3,0.2,4.8,0.4,52.0,0.8,36.1,0.9,21.0,1.0,16.6,0.7,13.0,0.7,7.6,0.5,3.8,0.4,1.8,0.3,18.1,0.8,30.1,1.2,35.4,1.2,16.4,0.7,71.2,1.1,21.1,1.0,4.5,0.4,1.7,0.3,0.9,0.2,0.7,0.1,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,249659,2978,74.4,0.9,3.6,0.5,11.0,0.6,4.5,0.4,0.8,0.2,1.0,0.3,4.6,0.5,5.8,0.5,70.5,0.9,24.4,1.1,17.7,0.8,20.8,0.9,20.7,0.8,10.8,0.6,4.3,0.4,1.3,0.2,6.1,0.6,24.0,1.3,40.6,1.4,29.4,1.4,44.4,1.4,31.0,1.2,12.6,0.7,7.7,0.7,3.3,0.4,1.1,0.3,156006,4250,79.4,1.1,1.2,0.4,10.8,0.7,4.3,0.6,0.4,0.2,0.6,0.3,3.3,0.6,3.8,0.8,76.5,1.1,12.5,1.1,17.2,1.1,23.6,1.2,25.0,1.1,14.8,0.8,5.6,0.7,1.3,0.3,6.0,0.7,21.5,1.5,38.0,1.6,34.5,1.7,24.1,1.5,39.7,1.6,17.8,1.0,11.6,1.0,5.1,0.7,1.7,0.4,93653,4082,66.0,2.1,7.5,1.3,11.5,1.2,4.9,1.1,1.6,0.6,1.7,0.7,6.8,1.1,9.2,1.5,60.5,2.4,44.3,2.1,18.4,2.0,16.1,1.8,13.6,1.6,4.3,1.0,2.1,0.6,1.3,0.4,6.2,1.1,28.0,2.3,44.9,2.8,20.9,2.1,78.1,2.0,16.5,1.8,3.9,0.9,1.2,0.4,0.3,0.1,0.1,0.1,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2428743,11353,83.0,0.3,4.0,0.1,3.3,0.1,2.9,0.1,0.1,0.1,4.8,0.2,1.9,0.2,22.3,0.3,66.4,0.3,19.8,0.3,17.3,0.2,18.0,0.3,18.3,0.2,15.4,0.2,8.3,0.2,3.0,0.1,11.3,0.3,21.3,0.5,36.5,0.5,30.9,0.4,48.0,0.5,31.3,0.4,12.4,0.3,4.7,0.2,2.4,0.1,1.2,0.1,1484857,11801,87.2,0.3,2.0,0.1,2.7,0.1,2.7,0.2,0.0,0.1,3.7,0.2,1.6,0.2,17.8,0.4,73.9,0.4,9.7,0.3,14.4,0.3,18.7,0.4,22.0,0.3,20.7,0.3,11.1,0.3,3.5,0.2,9.1,0.3,19.7,0.5,35.3,0.7,36.0,0.6,27.4,0.6,41.1,0.6,18.8,0.4,7.2,0.3,3.7,0.2,1.8,0.1,943886,14175,76.3,0.7,7.1,0.4,4.2,0.3,3.1,0.2,0.2,0.1,6.6,0.5,2.5,0.3,29.5,0.6,54.7,0.7,35.7,0.7,21.9,0.6,16.9,0.5,12.4,0.5,7.1,0.4,3.9,0.3,2.2,0.2,14.9,0.6,23.9,0.7,38.4,0.8,22.8,0.8,80.5,0.7,15.8,0.6,2.4,0.2,0.8,0.1,0.3,0.1,0.2,0.1,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1131288,8373,80.1,0.4,15.4,0.4,0.6,0.1,1.1,0.1,0.2,0.1,1.2,0.2,1.5,0.2,4.6,0.2,76.9,0.4,19.8,0.5,17.4,0.4,18.4,0.4,18.7,0.3,14.4,0.2,8.2,0.3,3.0,0.2,13.8,0.6,32.3,0.7,31.3,0.7,22.6,0.6,39.0,0.7,32.7,0.6,14.6,0.5,6.6,0.3,4.3,0.2,2.9,0.2,744318,10448,86.0,0.5,10.4,0.4,0.5,0.1,0.9,0.1,-999999999.0,-999999999.0,0.8,0.2,1.3,0.2,3.1,0.3,83.9,0.6,11.0,0.5,15.4,0.5,19.2,0.5,22.2,0.5,18.2,0.4,10.3,0.4,3.5,0.3,11.8,0.6,31.4,0.8,30.5,0.8,26.2,0.7,21.5,0.7,39.0,0.8,20.0,0.7,9.2,0.4,6.2,0.4,4.1,0.3,386970,9803,68.8,1.2,25.0,1.1,0.7,0.2,1.3,0.3,-999999999.0,-999999999.0,2.0,0.4,1.8,0.4,7.5,0.7,63.3,1.3,36.8,1.4,21.3,1.0,16.8,1.0,12.0,0.8,7.2,0.6,4.1,0.5,1.9,0.3,17.5,1.1,33.9,1.2,32.8,1.3,15.8,0.9,72.6,1.1,20.5,1.1,4.0,0.4,1.5,0.3,0.7,0.2,0.6,0.2,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12758648,18835,66.6,0.2,6.4,0.1,0.7,0.1,13.2,0.1,0.3,0.1,9.6,0.1,3.1,0.1,28.5,0.1,49.1,0.1,18.8,0.1,19.2,0.1,21.0,0.1,18.8,0.1,12.5,0.1,6.6,0.1,3.1,0.1,14.4,0.1,17.7,0.1,31.9,0.2,36.0,0.2,41.9,0.2,30.1,0.2,14.1,0.1,6.9,0.1,4.4,0.1,2.6,0.1,6855688,27608,71.6,0.2,4.1,0.1,0.6,0.1,14.1,0.2,0.2,0.1,6.9,0.1,2.5,0.1,22.3,0.2,57.3,0.2,8.0,0.2,15.6,0.2,22.6,0.2,23.7,0.2,17.0,0.2,9.2,0.1,3.9,0.1,10.2,0.2,15.8,0.2,31.5,0.2,42.5,0.3,21.3,0.2,34.7,0.3,20.8,0.2,11.2,0.1,7.4,0.1,4.6,0.1,5902960,28154,60.9,0.3,9.1,0.2,0.9,0.1,12.2,0.2,0.4,0.1,12.8,0.2,3.8,0.1,35.8,0.3,39.6,0.3,31.4,0.3,23.4,0.3,19.1,0.2,13.1,0.2,7.2,0.1,3.7,0.1,2.1,0.1,19.2,0.2,19.9,0.2,32.4,0.3,28.5,0.3,65.7,0.3,24.8,0.3,6.4,0.1,1.9,0.1,0.8,0.1,0.3,0.1,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2039592,7530,87.6,0.3,3.6,0.1,0.9,0.1,2.4,0.1,0.1,0.1,3.1,0.2,2.3,0.2,15.8,0.2,75.9,0.3,22.3,0.3,18.7,0.3,19.3,0.3,19.1,0.3,12.2,0.2,5.9,0.2,2.4,0.1,7.8,0.3,18.9,0.5,32.7,0.5,40.6,0.5,44.5,0.5,31.6,0.5,13.5,0.3,5.2,0.2,3.4,0.2,1.7,0.1,1302533,10820,91.4,0.3,2.0,0.1,0.7,0.1,2.2,0.1,0.1,0.1,2.0,0.2,1.7,0.2,11.9,0.3,82.1,0.4,11.3,0.4,17.9,0.3,21.7,0.4,23.5,0.4,15.8,0.3,7.3,0.2,2.5,0.2,5.5,0.3,17.3,0.5,30.4,0.6,46.9,0.6,25.1,0.5,39.8,0.6,19.6,0.5,7.8,0.3,5.2,0.3,2.6,0.2,737059,11315,80.9,0.6,6.4,0.4,1.3,0.2,2.8,0.3,0.1,0.1,5.1,0.4,3.4,0.4,22.7,0.7,64.9,0.8,41.9,0.8,20.1,0.7,15.1,0.6,11.3,0.6,5.8,0.4,3.5,0.3,2.3,0.2,12.0,0.7,21.8,0.9,36.8,1.0,29.5,0.9,78.8,0.7,17.3,0.7,2.6,0.3,0.8,0.1,0.3,0.1,0.2,0.1,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1355817,6673,80.9,0.4,9.4,0.3,0.2,0.1,3.7,0.2,0.0,0.1,4.2,0.3,1.7,0.2,11.7,0.3,74.1,0.4,14.6,0.3,17.0,0.3,22.6,0.3,20.8,0.3,13.6,0.3,7.6,0.2,3.9,0.2,8.9,0.4,25.2,0.7,25.9,0.6,40.1,0.6,32.1,0.5,32.3,0.6,16.3,0.4,8.8,0.3,5.5,0.2,5.0,0.2,900039,8072,88.4,0.4,5.6,0.3,0.1,0.1,3.1,0.2,-999999999.0,-999999999.0,1.6,0.2,1.1,0.1,5.8,0.4,84.5,0.4,6.9,0.4,15.7,0.4,24.6,0.4,24.1,0.5,16.4,0.4,8.5,0.3,3.8,0.3,5.3,0.4,22.4,0.7,25.4,0.7,46.9,0.7,15.7,0.6,35.4,0.8,21.6,0.6,12.4,0.5,7.8,0.3,7.1,0.3,455778,8159,66.1,1.0,16.7,0.8,0.3,0.1,4.8,0.5,-999999999.0,-999999999.0,9.2,0.7,2.8,0.4,23.4,1.0,53.5,1.1,29.7,1.0,19.7,0.9,18.6,0.9,14.2,0.8,7.9,0.7,5.9,0.4,4.1,0.4,15.9,0.9,30.7,1.2,27.0,1.1,26.5,1.0,64.6,1.2,26.2,1.0,5.8,0.6,1.7,0.3,0.9,0.2,0.9,0.2,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,349743,3705,72.8,0.7,20.6,0.7,0.5,0.1,3.4,0.3,0.0,0.1,1.7,0.3,1.1,0.3,6.4,0.4,68.6,0.6,16.8,0.7,16.3,0.5,20.4,0.7,20.1,0.6,15.7,0.4,8.2,0.4,2.6,0.3,9.5,0.8,28.5,1.1,28.3,1.2,33.7,1.3,32.9,1.1,36.2,1.1,15.1,0.9,7.4,0.6,4.2,0.4,4.1,0.4,245808,4425,79.7,0.9,15.2,0.8,0.5,0.1,2.5,0.3,-999999999.0,-999999999.0,1.2,0.3,0.8,0.3,4.5,0.5,76.6,0.9,9.3,0.8,14.1,0.9,21.4,0.9,23.2,0.9,19.1,0.7,10.1,0.6,2.7,0.4,7.5,0.9,28.0,1.2,27.1,1.1,37.4,1.5,17.1,1.0,41.6,1.3,20.3,1.1,9.9,0.8,5.6,0.6,5.5,0.5,103935,3908,56.6,2.2,33.3,2.1,0.3,0.3,5.4,0.9,-999999999.0,-999999999.0,2.8,1.0,1.6,0.6,10.9,1.6,49.7,2.2,34.5,2.0,21.3,2.1,18.1,1.9,12.7,1.7,7.6,1.1,3.6,0.8,2.2,0.7,14.1,1.6,29.7,2.2,31.1,2.5,25.1,2.3,70.4,2.2,23.5,2.0,2.9,0.7,1.5,0.6,0.8,0.4,0.8,0.5,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,277378,3304,45.1,0.9,45.9,0.9,0.4,0.2,3.7,0.3,0.0,0.1,2.9,0.5,2.0,0.4,8.0,0.7,41.1,0.8,30.2,1.0,20.0,0.7,15.8,0.8,15.8,0.7,10.2,0.5,5.6,0.5,2.4,0.4,8.6,0.9,15.2,1.0,17.8,1.1,58.4,1.3,48.8,1.4,26.5,1.2,11.4,0.9,5.2,0.6,4.2,0.5,3.9,0.4,112492,3641,51.6,1.4,42.2,1.5,0.2,0.2,3.5,0.8,-999999999.0,-999999999.0,1.4,0.5,1.1,0.4,5.7,1.0,48.7,1.5,12.5,1.2,21.3,1.5,17.9,1.4,19.4,1.3,15.8,1.2,9.4,1.0,3.6,0.7,4.5,0.9,9.6,1.2,14.9,1.5,71.0,1.8,22.3,1.6,33.4,1.8,17.8,1.5,9.9,1.2,8.3,1.1,8.3,0.9,164886,4965,40.7,1.6,48.4,1.5,0.5,0.4,3.8,0.7,-999999999.0,-999999999.0,3.9,0.8,2.7,0.6,9.6,1.1,35.9,1.5,42.2,1.5,19.1,1.2,14.4,1.3,13.4,1.1,6.3,0.7,3.1,0.6,1.6,0.5,11.5,1.3,19.0,1.6,19.7,1.6,49.9,1.8,67.0,1.8,21.8,1.5,7.1,1.1,1.9,0.6,1.4,0.4,0.8,0.3,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7328046,25793,80.5,0.2,13.7,0.1,0.3,0.1,2.2,0.1,0.1,0.1,1.8,0.1,1.4,0.1,19.3,0.1,63.8,0.2,15.5,0.2,16.0,0.2,19.2,0.2,19.0,0.1,16.6,0.1,9.7,0.1,4.1,0.1,10.4,0.2,26.0,0.3,32.7,0.3,30.9,0.2,42.8,0.2,32.5,0.3,14.4,0.2,6.1,0.1,2.8,0.1,1.4,0.1,4693821,26616,85.8,0.2,9.3,0.2,0.2,0.1,2.3,0.1,0.0,0.1,1.2,0.1,1.1,0.1,15.1,0.2,72.4,0.3,6.7,0.2,12.6,0.3,19.4,0.2,22.3,0.2,21.2,0.2,12.8,0.2,5.0,0.2,8.7,0.2,24.5,0.3,31.7,0.3,35.1,0.3,23.3,0.3,40.5,0.4,20.9,0.3,9.0,0.2,4.1,0.2,2.1,0.1,2634225,22450,71.1,0.4,21.5,0.4,0.3,0.1,2.1,0.1,0.1,0.1,3.0,0.2,2.0,0.2,26.9,0.4,48.5,0.4,31.2,0.4,22.0,0.4,18.7,0.4,13.0,0.3,8.4,0.3,4.1,0.2,2.6,0.1,13.4,0.4,28.7,0.6,34.4,0.6,23.5,0.5,77.6,0.4,18.2,0.3,2.9,0.2,0.9,0.1,0.3,0.1,0.1,0.1,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
