GEO_ID,S2201_C01_001E,S2201_C01_001M,S2201_C01_002E,S2201_C01_002M,S2201_C01_003E,S2201_C01_003M,S2201_C01_004E,S2201_C01_004M,S2201_C01_005E,S2201_C01_005M,S2201_C01_006E,S2201_C01_006M,S2201_C01_007E,S2201_C01_007M,S2201_C01_008E,S2201_C01_008M,S2201_C01_009E,S2201_C01_009M,S2201_C01_010E,S2201_C01_010M,S2201_C01_011E,S2201_C01_011M,S2201_C01_012E,S2201_C01_012M,S2201_C01_013E,S2201_C01_013M,S2201_C01_014E,S2201_C01_014M,S2201_C01_015E,S2201_C01_015M,S2201_C01_016E,S2201_C01_016M,S2201_C01_017E,S2201_C01_017M,S2201_C01_018E,S2201_C01_018M,S2201_C01_019E,S2201_C01_019M,S2201_C01_020E,S2201_C01_020M,S2201_C01_021E,S2201_C01_021M,S2201_C02_001E,S2201_C02_001M,S2201_C02_002E,S2201_C02_002M,S2201_C02_003E,S2201_C02_003M,S2201_C02_004E,S2201_C02_004M,S2201_C02_005E,S2201_C02_005M,S2201_C02_006E,S2201_C02_006M,S2201_C02_007E,S2201_C02_007M,S2201_C02_008E,S2201_C02_008M,S2201_C02_009E,S2201_C02_009M,S2201_C02_010E,S2201_C02_010M,S2201_C02_011E,S2201_C02_011M,S2201_C02_012E,S2201_C02_012M,S2201_C02_013E,S2201_C02_013M,S2201_C02_014E,S2201_C02_014M,S2201_C02_015E,S2201_C02_015M,S2201_C02_016E,S2201_C02_016M,S2201_C02_017E,S2201_C02_017M,S2201_C02_018E,S2201_C02_018M,S2201_C02_019E,S2201_C02_019M,S2201_C02_020E,S2201_C02_020M,S2201_C02_021E,S2201_C02_021M,S2201_C03_001E,S2201_C03_001M,S2201_C03_002E,S2201_C03_002M,S2201_C03_003E,S2201_C03_003M,S2201_C03_004E,S2201_C03_004M,S2201_C03_005E,S2201_C03_005M,S2201_C03_006E,S2201_C03_006M,S2201_C03_007E,S2201_C03_007M,S2201_C03_008E,S2201_C03_008M,S2201_C03_009E,S2201_C03_009M,S2201_C03_010E,S2201_C03_010M,S2201_C03_011E,S2201_C03_011M,S2201_C03_012E,S2201_C03_012M,S2201_C03_013E,S2201_C03_013M,S2201_C03_014E,S2201_C03_014M,S2201_C03_015E,S2201_C03_015M,S2201_C03_016E,S2201_C03_016M,S2201_C03_017E,S2201_C03_017M,S2201_C03_018E,S2201_C03_018M,S2201_C03_019E,S2201_C03_019M,S2201_C03_020E,S2201_C03_020M,S2201_C03_021E,S2201_C03_021M,NAME,S2201_C01_001EA,S2201_C01_001MA,S2201_C01_002MA,S2201_C01_002EA,S2201_C01_003EA,S2201_C01_003MA,S2201_C01_004EA,S2201_C01_004MA,S2201_C01_005EA,S2201_C01_005MA,S2201_C01_006EA,S2201_C01_006MA,S2201_C01_007EA,S2201_C01_007MA,S2201_C01_008EA,S2201_C01_008MA,S2201_C01_009EA,S2201_C01_009MA,S2201_C01_010MA,S2201_C01_010EA,S2201_C01_011EA,S2201_C01_011MA,S2201_C01_012EA,S2201_C01_012MA,S2201_C01_013EA,S2201_C01_013MA,S2201_C01_014EA,S2201_C01_014MA,S2201_C01_015MA,S2201_C01_015EA,S2201_C01_016EA,S2201_C01_016MA,S2201_C01_017EA,S2201_C01_017MA,S2201_C01_018EA,S2201_C01_018MA,S2201_C01_019MA,S2201_C01_019EA,S2201_C01_020MA,S2201_C01_020EA,S2201_C01_021MA,S2201_C01_021EA,S2201_C02_001EA,S2201_C02_001MA,S2201_C02_002EA,S2201_C02_002MA,S2201_C02_003MA,S2201_C02_003EA,S2201_C02_004MA,S2201_C02_004EA,S2201_C02_005MA,S2201_C02_005EA,S2201_C02_006EA,S2201_C02_006MA,S2201_C02_007EA,S2201_C02_007MA,S2201_C02_008EA,S2201_C02_008MA,S2201_C02_009MA,S2201_C02_009EA,S2201_C02_010MA,S2201_C02_010EA,S2201_C02_011MA,S2201_C02_011EA,S2201_C02_012EA,S2201_C02_012MA,S2201_C02_013EA,S2201_C02_013MA,S2201_C02_014MA,S2201_C02_014EA,S2201_C02_015MA,S2201_C02_015EA,S2201_C02_016EA,S2201_C02_016MA,S2201_C02_017EA,S2201_C02_017MA,S2201_C02_018MA,S2201_C02_018EA,S2201_C02_019EA,S2201_C02_019MA,S2201_C02_020MA,S2201_C02_020EA,S2201_C02_021MA,S2201_C02_021EA,S2201_C03_001EA,S2201_C03_001MA,S2201_C03_002MA,S2201_C03_002EA,S2201_C03_003EA,S2201_C03_003MA,S2201_C03_004MA,S2201_C03_004EA,S2201_C03_005MA,S2201_C03_005EA,S2201_C03_006EA,S2201_C03_006MA,S2201_C03_007EA,S2201_C03_007MA,S2201_C03_008EA,S2201_C03_008MA,S2201_C03_009EA,S2201_C03_009MA,S2201_C03_010MA,S2201_C03_010EA,S2201_C03_011EA,S2201_C03_011MA,S2201_C03_012EA,S2201_C03_012MA,S2201_C03_013EA,S2201_C03_013MA,S2201_C03_014EA,S2201_C03_014MA,S2201_C03_015MA,S2201_C03_015EA,S2201_C03_016EA,S2201_C03_016MA,S2201_C03_017EA,S2201_C03_017MA,S2201_C03_018EA,S2201_C03_018MA,S2201_C03_019EA,S2201_C03_019MA,S2201_C03_020EA,S2201_C03_020MA,S2201_C03_021EA,S2201_C03_021MA,state
0400000US01,1841217,10615,38.5,0.4,30.4,0.4,18.6,0.4,31.1,0.4,-999999999.0,-999999999.0,70.7,0.3,25.9,0.3,0.5,0.1,0.9,0.1,-999999999.0,-999999999.0,0.8,0.1,1.1,0.1,2.7,0.1,68.9,0.3,42830,598,1232515,11755,19.2,0.4,36.0,0.6,44.8,0.6,2.5,-888888888.0,291541,7605,25.5,1.3,53.7,1.3,59.1,1.6,44.9,1.4,-999999999.0,-999999999.0,46.3,1.3,49.9,1.2,0.7,0.2,0.4,0.2,-999999999.0,-999999999.0,1.2,0.4,1.5,0.4,3.6,0.6,44.0,1.2,15749,497,210434,6743,28.0,1.4,48.2,1.6,23.8,1.4,-888888888,-888888888,1549676,11705,41.0,0.4,26.1,0.5,11.0,0.4,28.5,0.5,-999999999.0,-999999999.0,75.3,0.4,21.4,0.4,0.5,0.1,1.0,0.1,-999999999.0,-999999999.0,0.8,0.1,1.0,0.1,2.6,0.2,73.6,0.4,49741,612,1022081,12574,17.3,0.4,33.5,0.6,49.2,0.6,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),01
0400000US02,249659,2978,29.4,0.8,35.8,1.1,9.0,0.9,23.7,1.1,95.4,0.5,74.4,0.9,3.6,0.5,11.0,0.6,4.5,0.4,0.8,0.2,1.0,0.3,4.6,0.5,5.8,0.5,70.5,0.9,71583,1784,165015,3765,9.3,1.0,32.4,1.6,58.2,1.7,1.4,-888888888.0,25706,2164,23.9,3.4,62.4,4.0,40.4,3.7,50.9,4.5,92.1,2.4,40.9,4.2,7.4,3.3,32.0,3.4,7.6,2.5,3.0,1.4,1.2,1.4,7.9,2.4,6.4,3.0,36.5,3.8,25645,1204,18904,1858,17.2,3.6,49.1,4.2,33.7,4.4,-888888888,-888888888,223953,2943,30.0,0.9,32.8,1.1,5.4,0.7,20.6,1.1,95.8,0.5,78.2,1.0,3.1,0.7,8.6,0.6,4.2,0.5,0.6,0.2,1.0,0.3,4.2,0.5,5.7,0.6,74.5,1.0,77389,2517,146111,3716,8.3,1.0,30.3,1.8,61.4,1.9,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),02
0400000US04,2428743,11353,39.7,0.3,30.8,0.4,16.0,0.4,25.8,0.4,98.1,0.2,83.0,0.3,4.0,0.1,3.3,0.1,2.9,0.1,0.1,0.1,4.8,0.2,1.9,0.2,22.3,0.3,66.4,0.3,50068,483,1579481,13962,19.4,0.5,34.8,0.6,45.8,0.7,2.0,-888888888.0,319186,8149,27.9,1.1,57.3,1.3,52.0,1.7,39.6,1.5,97.2,0.5,70.1,1.2,7.1,0.7,8.4,0.6,1.6,0.3,0.1,0.1,9.9,1.0,2.8,0.5,40.9,1.3,41.0,1.4,21165,645,235613,6811,20.2,1.4,49.4,1.7,30.4,1.6,-888888888,-888888888,2109557,11660,41.4,0.3,26.8,0.4,10.6,0.3,23.7,0.4,98.2,0.2,84.9,0.3,3.5,0.2,2.6,0.1,3.1,0.1,0.1,0.1,4.0,0.2,1.8,0.2,19.5,0.3,70.3,0.4,55032,602,1343868,13441,19.3,0.5,32.2,0.7,48.5,0.7,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),04
0400000US05,1131288,8373,38.1,0.5,31.4,0.6,17.9,0.5,32.2,0.7,98.5,0.2,80.1,0.4,15.4,0.4,0.6,0.1,1.1,0.1,0.2,0.1,1.2,0.2,1.5,0.2,4.6,0.2,76.9,0.4,41262,653,752212,9854,18.6,0.6,35.4,0.8,46.0,0.8,1.5,-888888888.0,162566,6284,25.2,1.6,53.1,1.6,57.1,1.7,49.3,1.8,98.1,0.5,64.2,1.6,30.5,1.6,0.7,0.3,0.4,0.3,0.6,0.5,1.7,0.6,1.9,0.5,5.2,0.8,60.8,1.6,17315,618,114015,5730,25.0,1.9,52.1,2.3,22.9,1.9,-888888888,-888888888,968722,8834,40.3,0.5,27.8,0.7,11.4,0.5,29.3,0.7,98.6,0.2,82.8,0.4,12.9,0.4,0.6,0.1,1.2,0.1,0.1,0.1,1.1,0.2,1.4,0.2,4.5,0.3,79.6,0.5,46671,818,638197,10217,17.5,0.6,32.4,0.8,50.2,0.9,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),05
0400000US06,12758648,18835,36.9,0.1,35.5,0.2,14.7,0.1,23.5,0.2,96.9,0.1,66.6,0.2,6.4,0.1,0.7,0.1,13.2,0.1,0.3,0.1,9.6,0.1,3.1,0.1,28.5,0.1,49.1,0.1,61933,238,8762059,27318,12.9,0.2,34.4,0.2,52.7,0.3,1.5,-888888888.0,1215985,15746,24.0,0.6,70.0,0.6,49.9,0.7,35.0,0.6,96.3,0.3,58.2,0.6,11.5,0.4,1.3,0.1,6.9,0.4,0.5,0.1,17.9,0.5,3.7,0.3,51.7,0.7,26.6,0.6,25146,399,1034228,15943,19.1,0.6,46.9,0.7,34.0,0.7,-888888888,-888888888,11542663,23070,38.2,0.1,31.9,0.2,11.0,0.1,22.3,0.2,97.0,0.1,67.5,0.2,5.9,0.1,0.6,0.1,13.9,0.1,0.3,0.1,8.8,0.1,3.0,0.1,26.1,0.1,51.5,0.1,67400,377,7727831,26629,12.1,0.2,32.7,0.3,55.2,0.3,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),06
0400000US08,2039592,7530,33.5,0.3,32.1,0.4,11.5,0.3,21.7,0.5,97.7,0.2,87.6,0.3,3.6,0.1,0.9,0.1,2.4,0.1,0.1,0.1,3.1,0.2,2.3,0.2,15.8,0.2,75.9,0.3,61303,487,1315283,8405,12.2,0.3,31.9,0.6,56.0,0.6,1.4,-888888888.0,180821,7528,26.9,1.3,54.8,2.0,47.1,2.1,41.4,1.6,95.7,0.7,75.7,1.6,9.1,1.2,2.2,0.6,2.1,0.5,0.3,0.3,6.4,1.0,4.3,0.7,35.3,1.7,49.7,1.9,22753,1304,125440,5804,15.8,1.8,46.6,2.1,37.6,2.3,-888888888,-888888888,1858771,10282,34.1,0.4,29.8,0.4,8.0,0.3,19.8,0.5,97.9,0.2,88.7,0.3,3.1,0.2,0.7,0.1,2.4,0.1,0.1,0.1,2.8,0.2,2.1,0.2,13.9,0.3,78.5,0.4,66104,594,1189843,10160,11.8,0.4,30.3,0.7,57.9,0.6,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),08
0400000US09,1355817,6673,38.4,0.4,30.6,0.5,10.6,0.5,22.3,0.5,-999999999.0,-999999999.0,80.9,0.4,9.4,0.3,0.2,0.1,3.7,0.2,-999999999.0,-999999999.0,4.2,0.3,1.7,0.2,11.7,0.3,74.1,0.4,70048,828,887263,10002,12.2,0.5,31.3,0.8,56.5,0.8,1.4,-888888888.0,173126,6013,31.6,1.7,42.8,1.7,44.3,2.3,42.9,1.8,-999999999.0,-999999999.0,58.9,1.8,22.0,1.5,0.6,0.3,1.8,0.5,-999999999.0,-999999999.0,13.2,1.5,3.3,0.7,34.3,1.9,40.6,1.8,20056,1117,107654,5387,20.4,2.2,49.8,2.8,29.8,2.8,-888888888,-888888888,1182691,7961,39.3,0.5,28.8,0.6,5.6,0.3,19.3,0.5,-999999999.0,-999999999.0,84.1,0.4,7.5,0.3,0.1,0.1,4.0,0.2,-999999999.0,-999999999.0,2.8,0.3,1.4,0.2,8.4,0.4,79.0,0.4,78874,1350,779609,9953,11.0,0.4,28.8,0.8,60.2,0.8,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),09
0400000US10,349743,3705,39.9,0.7,30.0,1.2,11.5,0.9,24.0,1.0,-999999999.0,-999999999.0,72.8,0.7,20.6,0.7,0.5,0.1,3.4,0.3,-999999999.0,-999999999.0,1.7,0.3,1.1,0.3,6.4,0.4,68.6,0.6,59716,1674,233000,4645,16.8,1.0,31.6,1.4,51.6,1.6,4.7,-888888888.0,45168,3051,27.3,3.5,54.0,3.9,39.3,3.5,41.3,3.6,-999999999.0,-999999999.0,58.4,3.4,34.1,3.2,0.4,0.3,1.1,0.7,-999999999.0,-999999999.0,4.8,1.9,1.4,0.7,14.4,2.8,50.0,3.3,27834,2558,33011,2596,15.5,3.2,50.3,4.3,34.2,4.1,-888888888,-888888888,304575,4290,41.8,0.8,26.5,1.2,7.4,0.8,21.4,1.0,-999999999.0,-999999999.0,75.0,0.8,18.6,0.8,0.5,0.1,3.7,0.3,-999999999.0,-999999999.0,1.2,0.3,1.0,0.3,5.2,0.4,71.4,0.8,65374,1863,199989,4635,17.0,1.1,28.5,1.4,54.5,1.5,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),10
0400000US11,277378,3304,28.5,0.7,20.4,1.1,16.9,1.3,19.5,1.0,-999999999.0,-999999999.0,45.1,0.9,45.9,0.9,0.4,0.2,3.7,0.3,-999999999.0,-999999999.0,2.9,0.5,2.0,0.4,8.0,0.7,41.1,0.8,71648,1996,117864,3359,14.5,1.7,34.1,2.3,51.4,2.1,1.5,-888888888.0,39035,3220,32.3,3.6,39.7,4.2,53.3,4.5,49.3,4.0,-999999999.0,-999999999.0,5.0,1.7,88.5,2.7,0.4,0.6,2.0,1.1,-999999999.0,-999999999.0,2.9,1.7,1.1,0.6,5.4,2.2,3.3,1.4,16326,1825,23296,2514,34.9,5.5,40.3,5.4,24.8,4.9,-888888888,-888888888,238343,3885,27.8,0.8,17.2,1.1,11.0,1.1,14.7,0.9,-999999999.0,-999999999.0,51.7,1.2,38.9,1.2,0.4,0.2,3.9,0.4,-999999999.0,-999999999.0,2.9,0.5,2.2,0.4,8.5,0.8,47.3,1.2,82669,3058,94568,3205,9.4,1.3,32.6,2.6,58.0,2.3,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),11
0400000US12,7328046,25793,44.3,0.2,27.2,0.2,15.3,0.3,25.6,0.3,98.6,0.1,80.5,0.2,13.7,0.1,0.3,0.1,2.2,0.1,0.1,0.1,1.8,0.1,1.4,0.1,19.3,0.1,63.8,0.2,47463,329,4693411,24879,20.5,0.3,34.5,0.4,45.0,0.4,2.6,-888888888.0,1085932,16173,35.5,0.7,48.6,0.8,47.2,0.8,39.9,0.8,97.9,0.2,65.2,0.7,27.5,0.6,0.5,0.1,1.3,0.2,0.1,0.1,3.3,0.3,2.1,0.2,33.9,0.7,36.6,0.8,21652,371,771266,15156,21.2,0.8,47.3,0.8,31.5,0.7,-888888888,-888888888,6242114,26433,45.8,0.2,23.4,0.3,9.7,0.2,23.1,0.3,98.7,0.1,83.1,0.2,11.3,0.2,0.2,0.1,2.4,0.1,0.1,0.1,1.6,0.1,1.3,0.1,16.8,0.2,68.5,0.3,52598,349,3922145,25131,20.4,0.3,32.0,0.4,47.6,0.4,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),12
