VARIABLE,TYPE,LABEL,GROUP
DP02PR_0001E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households,DP02PR
DP02PR_0001PE,int,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households,DP02PR
DP02PR_0002E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families),DP02PR
DP02PR_0002PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families),DP02PR
DP02PR_0003E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years,DP02PR
DP02PR_0003PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years,DP02PR
DP02PR_0004E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple family,DP02PR
DP02PR_0004PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple family,DP02PR
DP02PR_0005E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children under 18 years,DP02PR
DP02PR_0005PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children under 18 years,DP02PR
DP02PR_0006E,int,"Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family",DP02PR
DP02PR_0006PE,float,"Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family",DP02PR
DP02PR_0007E,int,"Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family!!With own children under 18 years",DP02PR
DP02PR_0007PE,float,"Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family!!With own children under 18 years",DP02PR
DP02PR_0008E,int,"Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family",DP02PR
DP02PR_0008PE,float,"Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family",DP02PR
DP02PR_0009E,int,"Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family!!With own children under 18 years",DP02PR
DP02PR_0009PE,float,"Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family!!With own children under 18 years",DP02PR
DP02PR_0010E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households,DP02PR
DP02PR_0010PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households,DP02PR
DP02PR_0011E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone,DP02PR
DP02PR_0011PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone,DP02PR
DP02PR_0012E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,DP02PR
DP02PR_0012PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,DP02PR
DP02PR_0013E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,DP02PR
DP02PR_0013PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,DP02PR
DP02PR_0014E,int,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,DP02PR
DP02PR_0014PE,float,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over,DP02PR
DP02PR_0015E,float,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,DP02PR
DP02PR_0015PE,int,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size,DP02PR
DP02PR_0016E,float,Number!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,DP02PR
DP02PR_0016PE,int,Percent!!Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size,DP02PR
DP02PR_0017E,int,Number!!Estimate!!RELATIONSHIP!!Population in households,DP02PR
DP02PR_0017PE,int,Percent!!Estimate!!RELATIONSHIP!!Population in households,DP02PR
DP02PR_0018E,int,Number!!Estimate!!RELATIONSHIP!!Population in households!!Householder,DP02PR
DP02PR_0018PE,float,Percent!!Estimate!!RELATIONSHIP!!Population in households!!Householder,DP02PR
DP02PR_0019E,int,Number!!Estimate!!RELATIONSHIP!!Population in households!!Spouse,DP02PR
DP02PR_0019PE,float,Percent!!Estimate!!RELATIONSHIP!!Population in households!!Spouse,DP02PR
DP02PR_0020E,int,Number!!Estimate!!RELATIONSHIP!!Population in households!!Child,DP02PR
DP02PR_0020PE,float,Percent!!Estimate!!RELATIONSHIP!!Population in households!!Child,DP02PR
DP02PR_0021E,int,Number!!Estimate!!RELATIONSHIP!!Population in households!!Other relatives,DP02PR
DP02PR_0021PE,float,Percent!!Estimate!!RELATIONSHIP!!Population in households!!Other relatives,DP02PR
DP02PR_0022E,int,Number!!Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,DP02PR
DP02PR_0022PE,float,Percent!!Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,DP02PR
DP02PR_0023E,int,Number!!Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,DP02PR
DP02PR_0023PE,float,Percent!!Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,DP02PR
DP02PR_0024E,int,Number!!Estimate!!MARITAL STATUS!!Males 15 years and over,DP02PR
DP02PR_0024PE,int,Percent!!Estimate!!MARITAL STATUS!!Males 15 years and over,DP02PR
DP02PR_0025E,int,Number!!Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,DP02PR
DP02PR_0025PE,float,Percent!!Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,DP02PR
DP02PR_0026E,int,"Number!!Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",DP02PR
