GEO_ID,B19113E_001E,B19113E_001M,NAME,B19113E_001EA,B19113E_001MA,state
0400000US01,165954,102722,Alabama,null,null,01
0400000US02,57865,24810,Alaska,null,null,02
0400000US04,47290,22412,Arizona,null,null,04
0400000US05,29034,27855,Arkansas,null,null,05
0400000US06,59349,7580,California,null,null,06
0400000US08,62977,32056,Colorado,null,null,08
0400000US09,-666666666,-222222222,Connecticut,-,**,09
0400000US10,-666666666,-222222222,Delaware,-,**,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,44916,16313,Florida,null,null,12
0400000US13,61341,31397,Georgia,null,null,13
0400000US15,60429,6652,Hawaii,null,null,15
0400000US16,36670,30077,Idaho,null,null,16
0400000US17,86532,22190,Illinois,null,null,17
0400000US18,21737,21277,Indiana,null,null,18
0400000US19,34580,22558,Iowa,null,null,19
0400000US20,null,null,Kansas,null,null,20
0400000US21,null,null,Kentucky,null,null,21
0400000US22,56019,8010,Louisiana,null,null,22
0400000US23,-666666666,-222222222,Maine,-,**,23
0400000US24,95203,21206,Maryland,null,null,24
0400000US25,80186,44887,Massachusetts,null,null,25
0400000US26,32623,26193,Michigan,null,null,26
0400000US27,39035,31260,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,-,**,28
0400000US29,89123,32998,Missouri,null,null,29
0400000US30,-666666666,-222222222,Montana,-,**,30
0400000US31,null,null,Nebraska,null,null,31
0400000US32,63635,15219,Nevada,null,null,32
0400000US33,-666666666,-222222222,New Hampshire,-,**,33
0400000US34,null,null,New Jersey,null,null,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,null,null,New York,null,null,36
0400000US37,46341,13543,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,-,**,38
0400000US39,null,null,Ohio,null,null,39
0400000US40,37470,15975,Oklahoma,null,null,40
0400000US41,26420,20846,Oregon,null,null,41
0400000US42,null,null,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,-,**,44
0400000US45,31493,17512,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,null,null,Tennessee,null,null,47
0400000US48,48304,10697,Texas,null,null,48
0400000US49,62257,12767,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,83521,38852,Virginia,null,null,51
0400000US53,52289,9292,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,-,**,54
0400000US55,45224,24778,Wisconsin,null,null,55
0400000US56,-666666666,-222222222,Wyoming,-,**,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
