GEO_ID,B13002E_001E,B13002E_001M,B13002E_002E,B13002E_002M,B13002E_003E,B13002E_003M,B13002E_004E,B13002E_004M,B13002E_005E,B13002E_005M,B13002E_006E,B13002E_006M,B13002E_007E,B13002E_007M,NAME,B13002E_001EA,B13002E_001MA,B13002E_002EA,B13002E_002MA,B13002E_003MA,B13002E_003EA,B13002E_004MA,B13002E_004EA,B13002E_005MA,B13002E_005EA,B13002E_006EA,B13002E_006MA,B13002E_007EA,B13002E_007MA,state
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5979,1091,431,265,120,158,311,229,5548,1004,3415,894,2133,900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6923,1172,328,412,288,408,40,72,6595,1191,2602,881,3993,1050,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1528,715,235,299,235,299,0,195,1293,540,583,325,710,442,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,11931,1251,590,385,475,360,115,124,11341,1333,5536,832,5805,1073,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
