GEO_ID,B20005F_001E,B20005F_001M,B20005F_002E,B20005F_002M,B20005F_003E,B20005F_003M,B20005F_004E,B20005F_004M,B20005F_005E,B20005F_005M,B20005F_006E,B20005F_006M,B20005F_007E,B20005F_007M,B20005F_008E,B20005F_008M,B20005F_009E,B20005F_009M,B20005F_010E,B20005F_010M,B20005F_011E,B20005F_011M,B20005F_012E,B20005F_012M,B20005F_013E,B20005F_013M,B20005F_014E,B20005F_014M,B20005F_015E,B20005F_015M,B20005F_016E,B20005F_016M,B20005F_017E,B20005F_017M,B20005F_018E,B20005F_018M,B20005F_019E,B20005F_019M,B20005F_020E,B20005F_020M,B20005F_021E,B20005F_021M,B20005F_022E,B20005F_022M,B20005F_023E,B20005F_023M,B20005F_024E,B20005F_024M,B20005F_025E,B20005F_025M,B20005F_026E,B20005F_026M,B20005F_027E,B20005F_027M,B20005F_028E,B20005F_028M,B20005F_029E,B20005F_029M,B20005F_030E,B20005F_030M,B20005F_031E,B20005F_031M,B20005F_032E,B20005F_032M,B20005F_033E,B20005F_033M,B20005F_034E,B20005F_034M,B20005F_035E,B20005F_035M,B20005F_036E,B20005F_036M,B20005F_037E,B20005F_037M,B20005F_038E,B20005F_038M,B20005F_039E,B20005F_039M,B20005F_040E,B20005F_040M,B20005F_041E,B20005F_041M,B20005F_042E,B20005F_042M,B20005F_043E,B20005F_043M,B20005F_044E,B20005F_044M,B20005F_045E,B20005F_045M,B20005F_046E,B20005F_046M,B20005F_047E,B20005F_047M,B20005F_048E,B20005F_048M,B20005F_049E,B20005F_049M,B20005F_050E,B20005F_050M,B20005F_051E,B20005F_051M,B20005F_052E,B20005F_052M,B20005F_053E,B20005F_053M,B20005F_054E,B20005F_054M,B20005F_055E,B20005F_055M,B20005F_056E,B20005F_056M,B20005F_057E,B20005F_057M,B20005F_058E,B20005F_058M,B20005F_059E,B20005F_059M,B20005F_060E,B20005F_060M,B20005F_061E,B20005F_061M,B20005F_062E,B20005F_062M,B20005F_063E,B20005F_063M,B20005F_064E,B20005F_064M,B20005F_065E,B20005F_065M,B20005F_066E,B20005F_066M,B20005F_067E,B20005F_067M,B20005F_068E,B20005F_068M,B20005F_069E,B20005F_069M,B20005F_070E,B20005F_070M,B20005F_071E,B20005F_071M,B20005F_072E,B20005F_072M,B20005F_073E,B20005F_073M,B20005F_074E,B20005F_074M,B20005F_075E,B20005F_075M,B20005F_076E,B20005F_076M,B20005F_077E,B20005F_077M,B20005F_078E,B20005F_078M,B20005F_079E,B20005F_079M,B20005F_080E,B20005F_080M,B20005F_081E,B20005F_081M,B20005F_082E,B20005F_082M,B20005F_083E,B20005F_083M,B20005F_084E,B20005F_084M,B20005F_085E,B20005F_085M,B20005F_086E,B20005F_086M,B20005F_087E,B20005F_087M,B20005F_088E,B20005F_088M,B20005F_089E,B20005F_089M,B20005F_090E,B20005F_090M,B20005F_091E,B20005F_091M,B20005F_092E,B20005F_092M,B20005F_093E,B20005F_093M,B20005F_094E,B20005F_094M,B20005F_095E,B20005F_095M,NAME,B20005F_001EA,B20005F_001MA,B20005F_002EA,B20005F_002MA,B20005F_003EA,B20005F_003MA,B20005F_004MA,B20005F_004EA,B20005F_005MA,B20005F_005EA,B20005F_006EA,B20005F_006MA,B20005F_007EA,B20005F_007MA,B20005F_008EA,B20005F_008MA,B20005F_009MA,B20005F_009EA,B20005F_010MA,B20005F_010EA,B20005F_011EA,B20005F_011MA,B20005F_012EA,B20005F_012MA,B20005F_013EA,B20005F_013MA,B20005F_014EA,B20005F_014MA,B20005F_015MA,B20005F_015EA,B20005F_016MA,B20005F_016EA,B20005F_017EA,B20005F_017MA,B20005F_018EA,B20005F_018MA,B20005F_019EA,B20005F_019MA,B20005F_020MA,B20005F_020EA,B20005F_021MA,B20005F_021EA,B20005F_022EA,B20005F_022MA,B20005F_023EA,B20005F_023MA,B20005F_024EA,B20005F_024MA,B20005F_025MA,B20005F_025EA,B20005F_026MA,B20005F_026EA,B20005F_027MA,B20005F_027EA,B20005F_028EA,B20005F_028MA,B20005F_029MA,B20005F_029EA,B20005F_030MA,B20005F_030EA,B20005F_031MA,B20005F_031EA,B20005F_032MA,B20005F_032EA,B20005F_033EA,B20005F_033MA,B20005F_034EA,B20005F_034MA,B20005F_035MA,B20005F_035EA,B20005F_036MA,B20005F_036EA,B20005F_037MA,B20005F_037EA,B20005F_038MA,B20005F_038EA,B20005F_039EA,B20005F_039MA,B20005F_040EA,B20005F_040MA,B20005F_041EA,B20005F_041MA,B20005F_042EA,B20005F_042MA,B20005F_043MA,B20005F_043EA,B20005F_044MA,B20005F_044EA,B20005F_045EA,B20005F_045MA,B20005F_046EA,B20005F_046MA,B20005F_047EA,B20005F_047MA,B20005F_048MA,B20005F_048EA,B20005F_049MA,B20005F_049EA,B20005F_050EA,B20005F_050MA,B20005F_051EA,B20005F_051MA,B20005F_052EA,B20005F_052MA,B20005F_053EA,B20005F_053MA,B20005F_054MA,B20005F_054EA,B20005F_055EA,B20005F_055MA,B20005F_056EA,B20005F_056MA,B20005F_057EA,B20005F_057MA,B20005F_058EA,B20005F_058MA,B20005F_059MA,B20005F_059EA,B20005F_060MA,B20005F_060EA,B20005F_061EA,B20005F_061MA,B20005F_062EA,B20005F_062MA,B20005F_063EA,B20005F_063MA,B20005F_064MA,B20005F_064EA,B20005F_065MA,B20005F_065EA,B20005F_066EA,B20005F_066MA,B20005F_067EA,B20005F_067MA,B20005F_068EA,B20005F_068MA,B20005F_069EA,B20005F_069MA,B20005F_070MA,B20005F_070EA,B20005F_071MA,B20005F_071EA,B20005F_072EA,B20005F_072MA,B20005F_073EA,B20005F_073MA,B20005F_074EA,B20005F_074MA,B20005F_075MA,B20005F_075EA,B20005F_076MA,B20005F_076EA,B20005F_077EA,B20005F_077MA,B20005F_078EA,B20005F_078MA,B20005F_079EA,B20005F_079MA,B20005F_080MA,B20005F_080EA,B20005F_081MA,B20005F_081EA,B20005F_082MA,B20005F_082EA,B20005F_083EA,B20005F_083MA,B20005F_084MA,B20005F_084EA,B20005F_085MA,B20005F_085EA,B20005F_086MA,B20005F_086EA,B20005F_087MA,B20005F_087EA,B20005F_088EA,B20005F_088MA,B20005F_089EA,B20005F_089MA,B20005F_090EA,B20005F_090MA,B20005F_091EA,B20005F_091MA,B20005F_092MA,B20005F_092EA,B20005F_093MA,B20005F_093EA,B20005F_094EA,B20005F_094MA,B20005F_095EA,B20005F_095MA,state
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,313321,15468,156873,9112,79395,5883,0,200,79395,5883,111,133,325,387,1177,610,1626,993,2187,1071,2718,1190,7867,1549,6046,1276,7612,1517,2206,991,6964,1339,9604,1844,6375,2415,6016,1369,3645,1245,2019,706,4785,1225,2449,743,3165,1114,2498,1002,77478,5563,35101,3143,42377,4620,7485,1443,5056,1834,3733,1036,4354,1334,2654,767,2877,1133,2296,701,1641,1049,3112,956,742,491,2514,873,2149,1228,1662,598,390,265,567,476,510,400,280,413,129,124,33,54,193,189,156448,8217,53872,4690,0,200,53872,4690,0,200,124,150,718,442,248,239,3090,1061,1573,682,4889,1707,3707,1220,4777,1312,3258,1044,5918,1219,7138,1871,5787,1444,4539,1194,1998,718,1984,755,1346,622,615,385,1395,671,768,439,102576,5925,59970,3784,42606,3920,9541,1902,6627,1388,4734,1064,3990,1156,4308,1000,2040,864,3544,1134,2034,621,1467,664,699,511,1253,772,1033,542,439,257,388,270,170,209,77,125,117,137,44,72,0,200,101,164,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,3765464,40362,1919579,23482,982615,16968,0,200,982615,16968,1208,559,1408,512,10758,1894,11834,2149,28743,2476,32009,3267,78729,4987,47901,3385,80382,4909,47388,4083,101502,5826,98273,6009,78191,5189,72874,4379,45065,3861,49018,4121,63164,4521,39933,3490,55393,3726,38842,3119,936964,17751,458156,10125,478808,13783,56459,4049,43123,3845,60149,4829,42610,3579,57528,4549,29805,3096,40081,3328,21723,2528,28006,3047,12565,1818,23165,2905,20330,2468,9837,1622,9377,1496,4817,1288,4585,1087,4559,996,4060,1056,3778,1081,2251,827,1845885,22032,564211,12412,0,200,564211,12412,904,487,1512,685,8954,1471,8647,1659,28635,3293,26961,2749,53810,4044,35884,3398,47526,3901,31656,2767,63793,4137,52425,3812,40789,3493,34219,3038,26523,3119,22786,2404,26401,2929,17793,2041,22090,2647,12903,1899,1281674,17617,782355,15602,499319,11858,79712,4553,59522,4428,67911,4879,54663,4068,67051,4012,32224,3034,34960,3328,14973,2026,20949,2215,9507,1489,17302,2120,11752,1913,5894,1264,5314,1132,4039,1120,3098,1078,3211,974,2600,807,3132,1142,1505,513,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,156976,9274,81529,4922,43289,3502,0,192,43289,3502,0,192,48,82,480,484,775,534,1468,785,1068,610,1068,457,2339,920,3644,1156,2560,994,4781,1360,4520,1062,4165,1252,3339,1025,3459,1016,2851,1022,1771,563,2000,793,2088,848,865,436,38240,3660,16072,2172,22168,2539,3384,813,1957,766,1291,564,1204,592,3575,1319,1273,605,1126,599,298,331,821,509,963,582,1342,718,1566,550,583,493,833,626,664,649,403,408,332,238,281,205,154,199,118,146,75447,5553,26520,3107,0,192,26520,3107,113,173,156,239,439,337,568,363,1150,688,1605,721,1054,589,1716,710,1625,657,2071,1434,1917,729,3988,1124,2668,1201,1725,823,1377,789,738,391,1381,697,1446,775,691,411,92,103,48927,4330,28334,3316,20593,2847,3752,1107,2780,1049,2237,793,2668,874,2291,958,986,529,1923,1009,543,362,1050,595,153,187,956,510,364,312,217,177,144,165,0,192,312,242,85,101,0,192,0,192,132,210,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,148982,9580,77183,5894,35259,3638,0,197,35259,3638,43,81,0,197,368,402,162,206,157,156,1087,614,3415,1165,1329,857,3041,1052,991,596,4076,1328,4595,1491,3672,1427,2622,1112,1126,645,2471,993,1568,677,1188,567,908,523,2440,869,41924,4359,20565,3277,21359,3079,2867,1042,1342,756,2215,927,1818,854,3174,1212,771,478,2113,1067,817,534,1633,834,229,222,1435,727,514,397,451,361,772,485,69,84,452,520,116,195,0,197,0,197,571,398,71799,4874,19736,2448,0,197,19736,2448,0,197,160,260,337,257,440,469,924,512,348,374,738,494,1244,487,2480,867,677,372,2798,963,2662,979,1657,813,1716,721,689,409,837,442,230,294,528,405,898,663,373,341,52063,4449,27829,2845,24234,3482,4497,1244,2081,792,2433,813,1994,875,3302,1035,1672,933,2848,923,1043,706,1557,612,569,414,1035,638,343,316,50,83,134,161,50,82,79,128,37,60,0,197,257,267,253,252,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,375074,18973,187889,10689,97675,7723,0,214,97675,7723,957,809,89,114,1447,849,655,374,4499,1792,3115,1147,6789,2013,4349,1342,8361,1980,4891,1293,15369,2306,9153,2209,6670,1700,7177,1640,3830,1096,5703,1832,4400,1239,3250,1105,2964,856,4007,1329,90214,6809,41969,4005,48245,4887,6559,1738,3322,998,4284,1434,4073,1250,8057,1919,2493,891,5482,1519,1562,1030,2563,961,1650,759,2973,2028,2165,1065,616,414,705,588,466,489,205,188,347,306,169,165,59,104,495,399,187185,11368,63456,5431,0,214,63456,5431,0,214,294,268,1451,825,1729,982,4231,1186,2649,944,4755,1396,2580,886,5193,1455,3585,1213,9102,1974,5829,1419,5212,1583,5734,2080,1224,422,1942,812,3007,820,1973,817,2370,1439,596,390,123729,8753,69123,5848,54606,5408,7233,1592,6642,1770,9151,1908,5039,1964,6479,1534,3293,958,4457,1169,1904,755,2046,765,1501,871,1351,712,1544,828,1517,1047,954,603,583,469,77,125,411,272,163,205,68,112,193,316,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
