GEO_ID,B20005G_001E,B20005G_001M,B20005G_002E,B20005G_002M,B20005G_003E,B20005G_003M,B20005G_004E,B20005G_004M,B20005G_005E,B20005G_005M,B20005G_006E,B20005G_006M,B20005G_007E,B20005G_007M,B20005G_008E,B20005G_008M,B20005G_009E,B20005G_009M,B20005G_010E,B20005G_010M,B20005G_011E,B20005G_011M,B20005G_012E,B20005G_012M,B20005G_013E,B20005G_013M,B20005G_014E,B20005G_014M,B20005G_015E,B20005G_015M,B20005G_016E,B20005G_016M,B20005G_017E,B20005G_017M,B20005G_018E,B20005G_018M,B20005G_019E,B20005G_019M,B20005G_020E,B20005G_020M,B20005G_021E,B20005G_021M,B20005G_022E,B20005G_022M,B20005G_023E,B20005G_023M,B20005G_024E,B20005G_024M,B20005G_025E,B20005G_025M,B20005G_026E,B20005G_026M,B20005G_027E,B20005G_027M,B20005G_028E,B20005G_028M,B20005G_029E,B20005G_029M,B20005G_030E,B20005G_030M,B20005G_031E,B20005G_031M,B20005G_032E,B20005G_032M,B20005G_033E,B20005G_033M,B20005G_034E,B20005G_034M,B20005G_035E,B20005G_035M,B20005G_036E,B20005G_036M,B20005G_037E,B20005G_037M,B20005G_038E,B20005G_038M,B20005G_039E,B20005G_039M,B20005G_040E,B20005G_040M,B20005G_041E,B20005G_041M,B20005G_042E,B20005G_042M,B20005G_043E,B20005G_043M,B20005G_044E,B20005G_044M,B20005G_045E,B20005G_045M,B20005G_046E,B20005G_046M,B20005G_047E,B20005G_047M,B20005G_048E,B20005G_048M,B20005G_049E,B20005G_049M,B20005G_050E,B20005G_050M,B20005G_051E,B20005G_051M,B20005G_052E,B20005G_052M,B20005G_053E,B20005G_053M,B20005G_054E,B20005G_054M,B20005G_055E,B20005G_055M,B20005G_056E,B20005G_056M,B20005G_057E,B20005G_057M,B20005G_058E,B20005G_058M,B20005G_059E,B20005G_059M,B20005G_060E,B20005G_060M,B20005G_061E,B20005G_061M,B20005G_062E,B20005G_062M,B20005G_063E,B20005G_063M,B20005G_064E,B20005G_064M,B20005G_065E,B20005G_065M,B20005G_066E,B20005G_066M,B20005G_067E,B20005G_067M,B20005G_068E,B20005G_068M,B20005G_069E,B20005G_069M,B20005G_070E,B20005G_070M,B20005G_071E,B20005G_071M,B20005G_072E,B20005G_072M,B20005G_073E,B20005G_073M,B20005G_074E,B20005G_074M,B20005G_075E,B20005G_075M,B20005G_076E,B20005G_076M,B20005G_077E,B20005G_077M,B20005G_078E,B20005G_078M,B20005G_079E,B20005G_079M,B20005G_080E,B20005G_080M,B20005G_081E,B20005G_081M,B20005G_082E,B20005G_082M,B20005G_083E,B20005G_083M,B20005G_084E,B20005G_084M,B20005G_085E,B20005G_085M,B20005G_086E,B20005G_086M,B20005G_087E,B20005G_087M,B20005G_088E,B20005G_088M,B20005G_089E,B20005G_089M,B20005G_090E,B20005G_090M,B20005G_091E,B20005G_091M,B20005G_092E,B20005G_092M,B20005G_093E,B20005G_093M,B20005G_094E,B20005G_094M,B20005G_095E,B20005G_095M,NAME,B20005G_001EA,B20005G_001MA,B20005G_002EA,B20005G_002MA,B20005G_003MA,B20005G_003EA,B20005G_004MA,B20005G_004EA,B20005G_005EA,B20005G_005MA,B20005G_006EA,B20005G_006MA,B20005G_007EA,B20005G_007MA,B20005G_008MA,B20005G_008EA,B20005G_009MA,B20005G_009EA,B20005G_010EA,B20005G_010MA,B20005G_011EA,B20005G_011MA,B20005G_012EA,B20005G_012MA,B20005G_013EA,B20005G_013MA,B20005G_014MA,B20005G_014EA,B20005G_015EA,B20005G_015MA,B20005G_016EA,B20005G_016MA,B20005G_017EA,B20005G_017MA,B20005G_018EA,B20005G_018MA,B20005G_019MA,B20005G_019EA,B20005G_020MA,B20005G_020EA,B20005G_021EA,B20005G_021MA,B20005G_022EA,B20005G_022MA,B20005G_023EA,B20005G_023MA,B20005G_024MA,B20005G_024EA,B20005G_025MA,B20005G_025EA,B20005G_026EA,B20005G_026MA,B20005G_027EA,B20005G_027MA,B20005G_028EA,B20005G_028MA,B20005G_029EA,B20005G_029MA,B20005G_030MA,B20005G_030EA,B20005G_031MA,B20005G_031EA,B20005G_032EA,B20005G_032MA,B20005G_033EA,B20005G_033MA,B20005G_034EA,B20005G_034MA,B20005G_035MA,B20005G_035EA,B20005G_036MA,B20005G_036EA,B20005G_037EA,B20005G_037MA,B20005G_038EA,B20005G_038MA,B20005G_039EA,B20005G_039MA,B20005G_040MA,B20005G_040EA,B20005G_041MA,B20005G_041EA,B20005G_042MA,B20005G_042EA,B20005G_043EA,B20005G_043MA,B20005G_044EA,B20005G_044MA,B20005G_045EA,B20005G_045MA,B20005G_046EA,B20005G_046MA,B20005G_047MA,B20005G_047EA,B20005G_048MA,B20005G_048EA,B20005G_049EA,B20005G_049MA,B20005G_050EA,B20005G_050MA,B20005G_051EA,B20005G_051MA,B20005G_052MA,B20005G_052EA,B20005G_053MA,B20005G_053EA,B20005G_054EA,B20005G_054MA,B20005G_055EA,B20005G_055MA,B20005G_056EA,B20005G_056MA,B20005G_057EA,B20005G_057MA,B20005G_058MA,B20005G_058EA,B20005G_059MA,B20005G_059EA,B20005G_060EA,B20005G_060MA,B20005G_061EA,B20005G_061MA,B20005G_062EA,B20005G_062MA,B20005G_063MA,B20005G_063EA,B20005G_064MA,B20005G_064EA,B20005G_065EA,B20005G_065MA,B20005G_066EA,B20005G_066MA,B20005G_067EA,B20005G_067MA,B20005G_068EA,B20005G_068MA,B20005G_069MA,B20005G_069EA,B20005G_070EA,B20005G_070MA,B20005G_071EA,B20005G_071MA,B20005G_072EA,B20005G_072MA,B20005G_073EA,B20005G_073MA,B20005G_074MA,B20005G_074EA,B20005G_075MA,B20005G_075EA,B20005G_076EA,B20005G_076MA,B20005G_077EA,B20005G_077MA,B20005G_078EA,B20005G_078MA,B20005G_079MA,B20005G_079EA,B20005G_080MA,B20005G_080EA,B20005G_081EA,B20005G_081MA,B20005G_082EA,B20005G_082MA,B20005G_083EA,B20005G_083MA,B20005G_084EA,B20005G_084MA,B20005G_085MA,B20005G_085EA,B20005G_086MA,B20005G_086EA,B20005G_087EA,B20005G_087MA,B20005G_088EA,B20005G_088MA,B20005G_089EA,B20005G_089MA,B20005G_090MA,B20005G_090EA,B20005G_091MA,B20005G_091EA,B20005G_092EA,B20005G_092MA,B20005G_093EA,B20005G_093MA,B20005G_094EA,B20005G_094MA,B20005G_095EA,B20005G_095MA,state
0400000US13,108103,6570,50554,4200,22133,2499,0,211,22133,2499,66,80,76,131,157,211,392,321,284,253,252,224,738,484,375,293,1184,601,1035,584,1933,728,2645,960,1367,706,1571,658,1625,822,1753,774,1791,779,886,455,1910,778,2093,707,28421,2841,14762,2232,13659,2125,2661,866,1486,782,1820,719,1844,824,1122,545,447,386,519,438,147,176,486,344,80,144,1038,606,231,197,415,378,627,486,18,34,0,211,103,104,0,211,216,347,399,275,57549,4636,18994,2382,0,211,18994,2382,0,211,87,109,429,394,4,8,822,574,313,232,1094,591,865,545,1086,665,894,409,2463,917,1556,677,1656,821,2010,865,913,502,998,725,1173,460,727,377,844,399,1060,493,38555,3774,21293,2848,17262,2128,4307,1145,2486,771,1802,794,1855,697,1875,620,102,131,874,430,62,117,692,400,230,291,771,428,279,282,177,141,250,218,165,172,383,320,170,192,231,294,477,486,74,126,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,217921,8104,112911,4677,53545,3789,0,181,53545,3789,165,159,0,181,243,211,997,761,733,371,634,411,1519,722,994,516,3114,819,1584,868,3588,913,3761,872,4270,1070,3945,933,3045,928,4390,1249,4740,947,4062,1059,6592,1052,5169,1112,59366,3144,32604,2577,26762,2698,4604,1048,2577,729,4180,1056,1737,590,3111,793,1172,476,1072,508,598,338,1126,535,522,332,1505,629,748,375,797,481,361,332,565,288,210,149,337,249,645,419,468,236,427,311,105010,4734,40299,2995,0,181,40299,2995,19,31,72,88,350,268,423,301,857,469,725,401,1201,579,696,394,1921,818,2050,814,4441,1109,5156,1047,3750,946,2984,904,2045,587,2940,941,2673,843,3076,830,3164,765,1756,538,64711,3660,35506,3110,29205,2337,5376,952,3335,1095,2775,719,2276,632,2998,846,1741,600,2183,673,1338,551,1485,639,997,413,1312,531,952,558,816,578,350,217,34,46,439,253,410,318,9,16,299,346,80,82,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,155223,7015,74070,3917,28028,2552,0,182,28028,2552,0,182,84,104,96,139,105,114,844,416,115,110,875,390,795,449,1739,581,614,432,2283,938,1706,606,2359,714,1577,521,1502,699,1998,844,2083,596,2036,616,3943,1210,3274,710,46042,3161,23653,2190,22389,2381,4533,856,3496,1060,1804,517,1898,728,2881,988,891,510,1121,548,378,335,1066,517,327,275,574,301,710,352,242,205,682,452,268,244,355,263,167,144,304,235,561,432,131,129,81153,4647,27122,2364,0,182,27122,2364,52,87,150,152,215,170,265,228,1105,649,442,282,1548,745,479,256,1789,627,864,435,2792,862,3344,792,2668,1009,1199,455,1480,685,1855,544,1816,597,1092,522,2284,735,1683,661,54031,3512,28286,2487,25745,2092,5320,961,3510,972,3926,1156,2031,684,2474,713,1467,512,2115,667,418,380,1146,423,605,352,580,383,523,406,159,144,366,221,401,384,242,200,135,158,90,86,127,129,110,109,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,73237,4426,35877,3082,12552,1766,0,187,12552,1766,192,189,0,187,295,225,25,48,168,204,378,324,916,638,422,397,1273,642,731,437,1241,446,1633,588,476,319,881,533,599,414,666,369,734,376,380,268,585,316,957,672,23325,2433,10771,1742,12554,1890,3858,1113,1359,599,1256,476,1015,548,1567,720,356,305,933,594,185,166,695,462,215,205,207,172,58,83,193,246,165,267,109,178,148,255,172,216,0,187,35,64,28,47,37360,2788,11787,1794,0,187,11787,1794,99,121,102,140,82,137,581,451,515,476,155,189,441,236,396,310,621,345,588,403,1892,817,1150,514,985,600,828,380,884,591,538,400,751,396,311,238,713,367,155,180,25573,2333,14565,1756,11008,1619,2888,910,1325,521,1810,642,1218,628,1128,520,916,492,232,208,79,101,357,286,140,156,132,129,38,70,132,202,74,106,250,392,78,112,0,187,0,187,117,149,94,125,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,54932,4145,28628,2801,12180,1781,0,168,12180,1781,109,88,0,168,111,94,129,212,543,454,279,267,303,239,65,65,319,183,400,253,886,428,2037,748,1349,545,452,313,614,340,1116,634,1331,727,164,129,1109,482,864,345,16448,2088,7199,1424,9249,1646,2449,804,781,387,1321,571,950,447,1053,488,353,304,266,218,549,438,250,226,287,272,191,190,157,155,13,17,56,106,92,168,161,168,86,97,0,168,0,168,234,244,26304,2517,8340,1430,0,168,8340,1430,20,38,0,168,9,15,73,116,408,338,256,233,1050,492,470,375,938,468,443,323,712,400,1081,565,1146,473,398,209,284,227,217,158,369,271,73,83,222,247,171,192,17964,1938,8258,1191,9706,1497,2753,850,1774,669,1345,637,724,606,887,400,310,238,384,305,98,112,379,324,119,103,456,335,137,143,98,111,116,126,92,127,34,65,0,168,0,168,0,168,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,44995,3531,20328,2008,6706,1101,0,185,6706,1101,0,185,0,185,42,86,104,128,165,157,350,323,260,323,465,282,232,192,160,199,443,309,412,244,206,173,527,359,613,346,203,183,798,497,191,180,920,616,615,309,13622,1960,7439,1459,6183,1405,1702,633,1030,519,719,497,489,347,686,467,85,115,578,396,247,269,113,142,0,185,144,103,39,66,190,316,0,185,128,172,0,185,0,185,33,55,0,185,0,185,24667,2599,5894,1380,0,185,5894,1380,0,185,67,138,0,185,0,185,215,225,62,90,162,152,816,572,200,200,145,231,737,509,716,386,351,277,524,360,269,337,422,401,373,270,193,187,568,493,74,132,18773,2226,10519,1714,8254,1592,2344,800,1850,710,1012,482,463,389,765,433,198,172,613,500,269,248,134,122,30,61,125,202,167,195,0,185,0,185,0,185,68,110,48,86,83,124,85,133,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45738,4134,22762,2943,8827,1678,0,201,8827,1678,29,50,0,201,254,313,0,201,161,160,87,109,617,508,62,142,560,475,94,87,1118,631,583,365,763,462,370,240,964,490,247,222,642,393,296,249,906,417,1074,533,13935,2040,7011,1486,6924,1520,1679,724,524,385,719,507,147,195,1083,674,110,157,669,456,56,71,842,909,0,201,154,134,226,293,31,58,73,119,39,65,161,142,191,171,0,201,154,217,66,114,22976,2797,6561,1370,0,201,6561,1370,36,71,0,201,29,53,50,80,797,698,157,192,795,528,342,295,255,186,163,171,471,302,340,216,595,375,564,349,420,336,554,422,275,216,0,201,156,151,562,543,16415,2192,9026,1409,7389,1502,2115,739,1322,637,754,441,643,302,720,464,254,238,190,199,212,259,233,263,22,38,417,365,357,373,34,54,0,201,36,67,80,93,0,201,0,201,0,201,0,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,99895,5405,47228,3361,21957,2506,0,193,21957,2506,92,128,80,111,155,166,89,118,483,417,398,424,415,375,0,193,431,322,612,360,1897,832,1400,788,800,449,1928,815,814,467,1296,664,2498,658,1780,650,2925,756,3864,879,25271,2636,13560,1624,11711,1808,2679,817,1109,484,1288,555,546,353,1636,505,356,273,369,368,151,153,632,355,105,145,453,278,205,144,287,238,30,50,406,294,335,395,212,181,287,265,371,259,254,221,52667,3657,19337,2153,0,193,19337,2153,0,193,0,193,248,197,45,75,225,211,130,181,79,90,422,346,867,482,383,270,692,383,1643,582,639,373,1762,609,1560,705,1366,546,2439,769,1533,465,3259,926,2045,673,33330,2779,17059,1799,16271,1979,3924,909,1783,528,2155,784,577,259,1367,536,519,411,748,439,750,505,639,359,487,457,478,291,800,463,351,256,307,227,226,196,185,177,262,248,130,125,366,212,217,164,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,125803,6922,62503,4818,26727,3269,0,198,26727,3269,0,198,0,198,345,410,61,106,491,297,462,407,411,327,1098,507,678,468,532,336,3086,1170,2685,830,2384,988,2572,989,1305,600,982,564,2436,912,1218,643,2595,683,3386,963,35776,3511,16822,2367,18954,2399,3197,808,1949,770,2527,826,1577,712,2416,843,1104,940,1087,523,490,403,1492,864,196,205,479,418,673,456,253,267,200,160,340,333,43,71,175,130,335,295,124,208,297,263,63300,3941,19154,2275,0,198,19154,2275,0,198,0,198,0,198,234,294,56,71,386,301,1434,729,420,422,1469,589,1006,524,1724,709,1689,617,1270,504,2156,812,981,488,595,387,1293,594,1342,627,1733,663,1366,535,44146,3721,20084,2387,24062,3000,4856,1222,3304,1027,3131,994,1984,685,2796,792,755,392,1157,487,860,595,1247,532,909,712,1017,503,354,239,296,235,156,193,345,502,0,198,335,278,75,109,305,217,180,188,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,143769,6041,69774,3901,21947,2567,0,165,21947,2567,174,148,63,62,99,119,284,245,771,382,476,238,1574,565,747,348,1202,441,778,319,1747,648,2263,1039,1659,505,1952,650,807,334,1201,610,1548,525,674,291,2054,581,1874,553,47827,3167,24691,1977,23136,2303,6455,1526,3538,740,2206,655,2582,668,2572,957,1012,575,1035,467,868,413,521,280,220,214,592,402,373,321,136,175,345,192,341,419,30,43,63,91,7,16,129,94,111,126,73995,4180,17862,1982,0,165,17862,1982,56,83,62,113,292,289,292,272,701,476,241,200,1209,515,623,295,1118,524,1278,480,1777,557,2184,818,1492,546,1439,561,905,488,753,384,1453,493,574,287,898,408,515,246,56133,3387,29285,2442,26848,2601,6720,1184,4436,1253,3965,1033,1581,467,2852,851,947,427,1513,558,423,251,1161,500,390,235,905,530,498,287,187,179,428,325,40,64,169,131,220,187,56,96,273,182,84,104,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
