GEO_ID,B19013E_001E,B19013E_001M,NAME,B19013E_001EA,B19013E_001MA,state
0400000US01,165733,118366,Alabama,null,null,01
0400000US02,40227,19002,Alaska,null,null,02
0400000US04,37113,16187,Arizona,null,null,04
0400000US05,33861,24287,Arkansas,null,null,05
0400000US06,58537,5825,California,null,null,06
0400000US08,51564,32497,Colorado,null,null,08
0400000US09,null,null,Connecticut,null,null,09
0400000US10,-666666666,-222222222,Delaware,-,**,10
0400000US11,-666666666,-222222222,District of Columbia,-,**,11
0400000US12,47793,11803,Florida,null,null,12
0400000US13,61760,19622,Georgia,null,null,13
0400000US15,56766,3783,Hawaii,null,null,15
0400000US16,35906,4556,Idaho,null,null,16
0400000US17,77540,51457,Illinois,null,null,17
0400000US18,30250,19750,Indiana,null,null,18
0400000US19,49112,28195,Iowa,null,null,19
0400000US20,null,null,Kansas,null,null,20
0400000US21,27076,21664,Kentucky,null,null,21
0400000US22,55224,26772,Louisiana,null,null,22
0400000US23,null,null,Maine,null,null,23
0400000US24,71075,15307,Maryland,null,null,24
0400000US25,82692,11553,Massachusetts,null,null,25
0400000US26,null,null,Michigan,null,null,26
0400000US27,52995,39583,Minnesota,null,null,27
0400000US28,-666666666,-222222222,Mississippi,-,**,28
0400000US29,87851,72910,Missouri,null,null,29
0400000US30,-666666666,-222222222,Montana,-,**,30
0400000US31,68396,47037,Nebraska,null,null,31
0400000US32,43178,19710,Nevada,null,null,32
0400000US33,null,null,New Hampshire,null,null,33
0400000US34,47083,31699,New Jersey,null,null,34
0400000US35,null,null,New Mexico,null,null,35
0400000US36,30210,12137,New York,null,null,36
0400000US37,41953,12785,North Carolina,null,null,37
0400000US38,-666666666,-222222222,North Dakota,-,**,38
0400000US39,null,null,Ohio,null,null,39
0400000US40,37487,12238,Oklahoma,null,null,40
0400000US41,26987,10587,Oregon,null,null,41
0400000US42,56984,46059,Pennsylvania,null,null,42
0400000US44,-666666666,-222222222,Rhode Island,-,**,44
0400000US45,32135,11158,South Carolina,null,null,45
0400000US46,-666666666,-222222222,South Dakota,-,**,46
0400000US47,null,null,Tennessee,null,null,47
0400000US48,44367,7094,Texas,null,null,48
0400000US49,60929,12450,Utah,null,null,49
0400000US50,-666666666,-222222222,Vermont,-,**,50
0400000US51,108850,44310,Virginia,null,null,51
0400000US53,55027,15596,Washington,null,null,53
0400000US54,-666666666,-222222222,West Virginia,-,**,54
0400000US55,45224,22530,Wisconsin,null,null,55
0400000US56,-666666666,-222222222,Wyoming,-,**,56
0400000US72,-666666666,-222222222,Puerto Rico,-,**,72
