GEO_ID,B11002G_001E,B11002G_001M,B11002G_002E,B11002G_002M,B11002G_003E,B11002G_003M,B11002G_004E,B11002G_004M,B11002G_005E,B11002G_005M,B11002G_006E,B11002G_006M,B11002G_007E,B11002G_007M,B11002G_008E,B11002G_008M,B11002G_009E,B11002G_009M,B11002G_010E,B11002G_010M,B11002G_011E,B11002G_011M,B11002G_012E,B11002G_012M,NAME,B11002G_001MA,B11002G_001EA,B11002G_002MA,B11002G_002EA,B11002G_003MA,B11002G_003EA,B11002G_004EA,B11002G_004MA,B11002G_005EA,B11002G_005MA,B11002G_006EA,B11002G_006MA,B11002G_007MA,B11002G_007EA,B11002G_008MA,B11002G_008EA,B11002G_009MA,B11002G_009EA,B11002G_010EA,B11002G_010MA,B11002G_011EA,B11002G_011MA,B11002G_012MA,B11002G_012EA,state
0400000US01,52531,5779,43841,5492,29332,4203,29232,4186,100,176,3065,1711,2763,1555,302,429,11444,2928,10003,2438,1441,875,8690,1836,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,35655,4391,29789,4200,17828,3166,17750,3154,78,79,5929,1999,4703,1698,1226,601,6032,2215,5362,1863,670,590,5866,1600,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,138564,12448,117092,11531,76429,8058,75231,7757,1198,759,15895,4052,13397,3397,2498,998,24768,4171,22735,3821,2033,953,21472,3234,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,43838,5934,37345,5847,25465,4568,25388,4551,77,126,4294,2242,3638,1827,656,520,7586,2549,7125,2462,461,339,6493,1656,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1148163,25288,944646,26070,628919,19446,617961,19157,10958,2076,85531,9706,74879,8344,10652,2249,230196,13239,213495,12290,16701,2409,203517,9531,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,122058,9491,94784,8386,63615,7438,62517,7269,1098,632,12029,3389,10198,3005,1831,643,19140,3972,17315,3520,1825,881,27274,3476,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,66649,7110,56184,6763,30871,5092,30530,5025,341,345,6528,3726,6074,3514,454,461,18785,4828,17962,4693,823,459,10465,2191,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,11640,2978,6346,2741,4443,2215,4223,2143,220,354,572,568,572,568,0,198,1331,802,1202,696,129,152,5294,1723,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,304811,19237,250282,17786,149762,12021,147368,12022,2394,1052,20958,4310,17289,3624,3669,1137,79562,10111,73329,9314,6233,1446,54529,5108,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,121753,10834,97237,9267,57033,7162,56789,7135,244,305,8179,2681,7170,2306,1009,797,32025,6143,29269,5634,2756,1093,24516,3665,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,240231,13523,213791,12640,133381,10895,131152,10934,2229,931,24558,4119,20628,3562,3930,1073,55852,7593,49133,6713,6719,1822,26440,3643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24650,3767,19524,3820,14588,3381,14170,3323,418,348,2234,1197,2111,1130,123,138,2702,1710,2386,1521,316,323,5126,1441,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,167779,10361,135807,10809,86487,8725,85441,8634,1046,647,11942,3164,10614,2831,1328,1074,37378,5650,34208,5311,3170,1118,31972,3522,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,78972,7300,63500,6911,36087,5620,35795,5590,292,255,5032,2066,3749,1273,1283,1044,22381,4044,21290,3882,1091,446,15472,2161,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30686,3944,24175,3884,13606,3053,13402,3056,204,236,1743,961,1513,871,230,259,8826,2335,8064,2124,762,454,6511,1650,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,57876,6273,47595,5781,28462,4701,28256,4671,206,197,7325,2511,6466,2294,859,542,11808,2933,11548,2901,260,175,10281,1763,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,50552,6090,41385,6251,27364,5297,26673,5220,691,951,2842,1311,2506,1164,336,245,11179,2962,10546,2631,633,613,9167,1956,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,46582,5479,35812,5241,22228,4645,22109,4615,119,180,3970,1779,2904,1084,1066,1079,9614,2466,9199,2400,415,332,10770,2648,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20815,2801,16430,2770,10004,2684,9733,2591,271,257,1458,930,1222,829,236,254,4968,1534,4331,1254,637,451,4385,1242,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,112628,9411,92826,9490,60177,8343,59422,8201,755,690,4672,2035,3944,1758,728,516,27977,5062,25443,4492,2534,1129,19802,2557,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,134407,11542,110462,11147,59343,7935,58843,7891,500,392,16956,4553,14577,4010,2379,776,34163,6481,30313,5529,3850,1492,23945,3609,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,162452,11641,135323,11444,76932,8012,76380,7972,552,271,13526,3070,11340,2601,2186,744,44865,7038,42019,6539,2846,1107,27129,2732,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,76388,7516,62402,7159,34207,5317,33510,5235,697,538,4308,1702,3751,1497,557,397,23887,4215,22366,4018,1521,728,13986,2045,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21488,4566,16427,4357,10347,3510,10192,3346,155,259,1279,1004,1160,923,119,156,4801,2353,4436,2237,365,411,5061,1684,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,100787,9012,82680,8023,48385,5512,47818,5474,567,460,11507,4593,10281,4186,1226,693,22788,4333,20456,3538,2332,1250,18107,2598,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23720,4041,18760,3637,11157,2460,10948,2340,209,276,2055,1382,1637,1091,418,356,5548,1832,4998,1736,550,399,4960,2111,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,84106,9045,66061,8087,39844,6189,38583,6043,1261,639,8000,2802,7046,2433,954,462,18217,4794,16403,4087,1814,1427,18045,3109,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19354,3653,15778,3461,10155,2415,10006,2393,149,200,2191,1603,1894,1463,297,321,3432,1754,3151,1719,281,342,3576,1168,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
