GEO_ID,B20005G_001E,B20005G_001M,B20005G_002E,B20005G_002M,B20005G_003E,B20005G_003M,B20005G_004E,B20005G_004M,B20005G_005E,B20005G_005M,B20005G_006E,B20005G_006M,B20005G_007E,B20005G_007M,B20005G_008E,B20005G_008M,B20005G_009E,B20005G_009M,B20005G_010E,B20005G_010M,B20005G_011E,B20005G_011M,B20005G_012E,B20005G_012M,B20005G_013E,B20005G_013M,B20005G_014E,B20005G_014M,B20005G_015E,B20005G_015M,B20005G_016E,B20005G_016M,B20005G_017E,B20005G_017M,B20005G_018E,B20005G_018M,B20005G_019E,B20005G_019M,B20005G_020E,B20005G_020M,B20005G_021E,B20005G_021M,B20005G_022E,B20005G_022M,B20005G_023E,B20005G_023M,B20005G_024E,B20005G_024M,B20005G_025E,B20005G_025M,B20005G_026E,B20005G_026M,B20005G_027E,B20005G_027M,B20005G_028E,B20005G_028M,B20005G_029E,B20005G_029M,B20005G_030E,B20005G_030M,B20005G_031E,B20005G_031M,B20005G_032E,B20005G_032M,B20005G_033E,B20005G_033M,B20005G_034E,B20005G_034M,B20005G_035E,B20005G_035M,B20005G_036E,B20005G_036M,B20005G_037E,B20005G_037M,B20005G_038E,B20005G_038M,B20005G_039E,B20005G_039M,B20005G_040E,B20005G_040M,B20005G_041E,B20005G_041M,B20005G_042E,B20005G_042M,B20005G_043E,B20005G_043M,B20005G_044E,B20005G_044M,B20005G_045E,B20005G_045M,B20005G_046E,B20005G_046M,B20005G_047E,B20005G_047M,B20005G_048E,B20005G_048M,B20005G_049E,B20005G_049M,B20005G_050E,B20005G_050M,B20005G_051E,B20005G_051M,B20005G_052E,B20005G_052M,B20005G_053E,B20005G_053M,B20005G_054E,B20005G_054M,B20005G_055E,B20005G_055M,B20005G_056E,B20005G_056M,B20005G_057E,B20005G_057M,B20005G_058E,B20005G_058M,B20005G_059E,B20005G_059M,B20005G_060E,B20005G_060M,B20005G_061E,B20005G_061M,B20005G_062E,B20005G_062M,B20005G_063E,B20005G_063M,B20005G_064E,B20005G_064M,B20005G_065E,B20005G_065M,B20005G_066E,B20005G_066M,B20005G_067E,B20005G_067M,B20005G_068E,B20005G_068M,B20005G_069E,B20005G_069M,B20005G_070E,B20005G_070M,B20005G_071E,B20005G_071M,B20005G_072E,B20005G_072M,B20005G_073E,B20005G_073M,B20005G_074E,B20005G_074M,B20005G_075E,B20005G_075M,B20005G_076E,B20005G_076M,B20005G_077E,B20005G_077M,B20005G_078E,B20005G_078M,B20005G_079E,B20005G_079M,B20005G_080E,B20005G_080M,B20005G_081E,B20005G_081M,B20005G_082E,B20005G_082M,B20005G_083E,B20005G_083M,B20005G_084E,B20005G_084M,B20005G_085E,B20005G_085M,B20005G_086E,B20005G_086M,B20005G_087E,B20005G_087M,B20005G_088E,B20005G_088M,B20005G_089E,B20005G_089M,B20005G_090E,B20005G_090M,B20005G_091E,B20005G_091M,B20005G_092E,B20005G_092M,B20005G_093E,B20005G_093M,B20005G_094E,B20005G_094M,B20005G_095E,B20005G_095M,NAME,B20005G_001MA,B20005G_001EA,B20005G_002MA,B20005G_002EA,B20005G_003MA,B20005G_003EA,B20005G_004EA,B20005G_004MA,B20005G_005EA,B20005G_005MA,B20005G_006EA,B20005G_006MA,B20005G_007EA,B20005G_007MA,B20005G_008EA,B20005G_008MA,B20005G_009MA,B20005G_009EA,B20005G_010EA,B20005G_010MA,B20005G_011EA,B20005G_011MA,B20005G_012EA,B20005G_012MA,B20005G_013EA,B20005G_013MA,B20005G_014EA,B20005G_014MA,B20005G_015EA,B20005G_015MA,B20005G_016EA,B20005G_016MA,B20005G_017EA,B20005G_017MA,B20005G_018EA,B20005G_018MA,B20005G_019EA,B20005G_019MA,B20005G_020MA,B20005G_020EA,B20005G_021EA,B20005G_021MA,B20005G_022EA,B20005G_022MA,B20005G_023EA,B20005G_023MA,B20005G_024EA,B20005G_024MA,B20005G_025MA,B20005G_025EA,B20005G_026EA,B20005G_026MA,B20005G_027EA,B20005G_027MA,B20005G_028EA,B20005G_028MA,B20005G_029EA,B20005G_029MA,B20005G_030MA,B20005G_030EA,B20005G_031MA,B20005G_031EA,B20005G_032EA,B20005G_032MA,B20005G_033EA,B20005G_033MA,B20005G_034EA,B20005G_034MA,B20005G_035MA,B20005G_035EA,B20005G_036MA,B20005G_036EA,B20005G_037EA,B20005G_037MA,B20005G_038EA,B20005G_038MA,B20005G_039EA,B20005G_039MA,B20005G_040MA,B20005G_040EA,B20005G_041MA,B20005G_041EA,B20005G_042MA,B20005G_042EA,B20005G_043EA,B20005G_043MA,B20005G_044EA,B20005G_044MA,B20005G_045MA,B20005G_045EA,B20005G_046MA,B20005G_046EA,B20005G_047MA,B20005G_047EA,B20005G_048EA,B20005G_048MA,B20005G_049EA,B20005G_049MA,B20005G_050EA,B20005G_050MA,B20005G_051MA,B20005G_051EA,B20005G_052MA,B20005G_052EA,B20005G_053MA,B20005G_053EA,B20005G_054EA,B20005G_054MA,B20005G_055EA,B20005G_055MA,B20005G_056MA,B20005G_056EA,B20005G_057EA,B20005G_057MA,B20005G_058MA,B20005G_058EA,B20005G_059EA,B20005G_059MA,B20005G_060EA,B20005G_060MA,B20005G_061EA,B20005G_061MA,B20005G_062EA,B20005G_062MA,B20005G_063EA,B20005G_063MA,B20005G_064MA,B20005G_064EA,B20005G_065MA,B20005G_065EA,B20005G_066EA,B20005G_066MA,B20005G_067MA,B20005G_067EA,B20005G_068EA,B20005G_068MA,B20005G_069MA,B20005G_069EA,B20005G_070EA,B20005G_070MA,B20005G_071EA,B20005G_071MA,B20005G_072EA,B20005G_072MA,B20005G_073EA,B20005G_073MA,B20005G_074EA,B20005G_074MA,B20005G_075EA,B20005G_075MA,B20005G_076MA,B20005G_076EA,B20005G_077EA,B20005G_077MA,B20005G_078MA,B20005G_078EA,B20005G_079EA,B20005G_079MA,B20005G_080EA,B20005G_080MA,B20005G_081EA,B20005G_081MA,B20005G_082EA,B20005G_082MA,B20005G_083EA,B20005G_083MA,B20005G_084EA,B20005G_084MA,B20005G_085MA,B20005G_085EA,B20005G_086EA,B20005G_086MA,B20005G_087MA,B20005G_087EA,B20005G_088EA,B20005G_088MA,B20005G_089MA,B20005G_089EA,B20005G_090EA,B20005G_090MA,B20005G_091EA,B20005G_091MA,B20005G_092EA,B20005G_092MA,B20005G_093EA,B20005G_093MA,B20005G_094EA,B20005G_094MA,B20005G_095EA,B20005G_095MA,state
0400000US13,129559,9665,60796,5509,26942,3280,0,214,26942,3280,19,34,0,214,370,346,236,252,921,556,290,309,1937,1325,913,542,1275,833,1476,866,2006,879,2092,924,1283,480,2444,1060,1904,852,1200,535,2152,790,2008,722,1982,785,2434,818,33854,3763,15863,2368,17991,2786,4359,1733,1617,705,2021,747,910,659,1223,556,1826,907,232,229,561,354,904,400,412,414,609,459,424,318,877,813,34,62,272,291,394,466,492,422,192,189,455,381,177,216,68763,5715,20717,2724,0,214,20717,2724,0,214,0,214,113,139,66,100,995,638,406,386,997,554,598,417,1518,820,566,398,2402,963,2053,917,1708,857,774,404,1020,562,760,439,1745,610,1541,740,2108,919,1347,575,48046,4402,25130,2791,22916,2910,4526,1127,4561,1626,2788,763,1044,501,2775,921,1192,528,1111,627,430,326,905,564,269,227,635,421,225,217,139,183,575,362,1025,620,284,248,68,80,187,191,139,244,38,65,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,229334,9007,114281,5082,55871,3602,0,182,55871,3602,197,174,33,55,265,199,454,449,228,176,98,115,849,468,979,577,1705,604,3184,1175,3259,916,4918,1242,5110,1129,3745,905,3025,828,3961,884,6298,1132,4569,1170,7740,1388,5254,948,58410,3838,31990,2917,26420,2681,3870,918,3155,965,3692,1000,2005,601,3007,874,524,295,1251,582,1444,714,1104,555,515,307,1269,579,1654,802,456,249,651,453,185,161,249,158,474,300,251,228,104,88,560,284,115053,5615,46251,3382,0,182,46251,3382,11,17,58,95,225,202,404,264,789,364,600,338,1343,590,1209,579,2245,942,1617,641,4181,1079,6567,1177,4082,815,4685,1154,2964,866,3567,971,4144,1057,2332,697,2159,572,3069,772,68802,4200,35876,2983,32926,2875,5641,1280,4436,1121,3355,791,2121,605,3841,1032,874,412,1601,553,1304,511,2089,727,951,427,1213,542,1370,664,857,420,959,505,65,78,633,490,677,437,246,263,239,216,454,269,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,158955,6809,76984,4347,33140,2797,0,182,33140,2797,41,66,89,138,138,190,74,83,791,392,363,283,1188,508,982,463,1896,804,868,454,2205,809,1681,844,1953,632,2137,723,1748,673,2326,689,3083,914,1806,716,4153,976,5618,1289,43844,3257,20564,2178,23280,2280,4711,939,4250,1203,2977,758,1706,825,2855,829,916,459,864,397,555,295,827,371,27,47,584,345,552,280,226,239,300,197,183,245,484,453,394,256,280,237,158,153,431,306,81971,4656,28916,2798,0,182,28916,2798,128,165,0,182,76,93,154,154,763,417,714,493,973,449,657,389,1228,550,1443,604,2069,962,3755,998,2462,784,1875,565,1958,692,958,428,3432,991,1876,656,2235,778,2160,643,53055,3530,25696,2525,27359,2551,6159,1038,4167,1211,3718,837,2045,852,2353,582,1095,581,1047,524,804,456,1283,635,286,220,1032,563,429,316,482,233,161,136,158,154,507,294,381,307,269,350,480,325,503,338,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,79421,5519,38650,3681,14970,2384,0,189,14970,2384,79,76,185,167,199,172,711,657,314,295,372,332,841,636,194,230,646,354,358,269,1794,796,1132,688,1041,585,1504,761,337,237,1094,515,798,428,523,279,625,345,2223,963,23680,2629,10697,1638,12983,2114,3434,1111,1516,528,2654,825,805,352,811,380,1244,996,798,431,205,225,361,252,167,128,97,180,294,190,229,330,80,116,111,97,99,118,0,189,27,53,51,98,0,189,40771,3787,10964,2601,0,189,10964,2601,0,189,0,189,111,109,130,158,276,236,556,634,687,444,532,325,1160,611,740,512,865,507,801,368,1144,527,1038,907,389,451,588,383,593,340,359,275,797,594,198,176,29807,2877,15184,2175,14623,2243,2921,1072,3834,1302,1780,694,1162,465,1381,491,470,384,1155,690,211,224,495,414,0,189,372,266,343,327,96,112,24,34,54,89,37,66,88,145,137,217,0,189,63,108,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,48998,3885,24993,2630,10714,1737,0,168,10714,1737,295,301,0,168,48,87,0,168,60,72,450,311,363,287,271,200,742,575,505,435,604,341,877,405,1280,630,583,290,459,268,1111,591,859,350,927,561,534,285,746,469,14279,1902,7244,1235,7035,1285,1614,532,2301,895,707,332,286,180,361,244,328,262,428,283,101,161,28,51,70,92,388,452,151,183,0,168,0,168,0,168,85,101,0,168,29,51,0,168,158,179,24005,2501,5897,1062,0,168,5897,1062,0,168,0,168,0,168,21,33,314,246,653,452,27,48,157,148,444,239,168,163,676,279,920,432,572,277,755,424,102,100,182,180,386,248,197,231,205,173,118,112,18108,2181,7877,1343,10231,1573,3317,831,980,460,1516,593,922,437,1074,591,398,286,472,270,556,490,221,167,73,89,239,230,111,133,46,76,28,49,66,114,0,168,75,117,137,140,0,168,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,48086,3681,23652,2354,9516,1539,0,187,9516,1539,200,225,0,187,94,123,47,85,349,259,55,89,537,485,303,238,1123,627,204,316,688,320,976,531,773,455,541,372,601,451,910,599,556,389,507,284,296,217,756,353,14136,1922,7852,1548,6284,1290,1956,620,1066,472,365,297,944,571,138,123,0,187,319,276,47,82,242,306,0,187,559,482,315,334,97,128,41,69,46,79,0,187,149,178,0,187,0,187,0,187,24434,2667,7327,1544,0,187,7327,1544,0,187,345,306,89,109,10,23,376,327,111,157,1009,784,352,301,607,396,0,187,457,305,440,301,760,563,500,288,398,267,319,236,523,320,711,438,59,74,261,209,17107,2010,8615,1408,8492,1634,1687,647,423,334,847,472,1389,657,1125,491,279,185,899,565,0,187,434,329,252,366,184,198,247,264,351,383,166,247,0,187,0,187,145,163,0,187,0,187,64,78,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,104441,6050,51370,3914,24154,2856,0,195,24154,2856,0,195,30,49,176,230,195,210,439,442,241,246,422,268,401,349,590,375,162,158,1468,635,1848,794,1171,466,1492,604,1424,662,1818,749,2239,1048,2068,698,3711,972,4259,1111,27216,2879,14499,2055,12717,1836,3619,959,1895,672,1295,482,1067,738,781,355,299,203,285,279,119,124,475,256,220,230,326,268,859,581,192,167,229,179,349,260,39,64,53,62,259,230,104,133,252,253,53071,3556,22372,2768,0,195,22372,2768,0,195,28,47,62,94,195,187,224,247,99,100,333,371,307,244,660,400,780,477,1734,1029,1543,731,1084,404,1922,666,1614,810,1154,591,1853,625,1873,820,3979,908,2928,855,30699,2487,15147,2156,15552,1541,3158,909,1726,492,2602,863,850,386,1490,689,461,330,1177,415,283,204,1179,482,56,94,454,305,362,264,138,169,550,300,324,355,319,292,182,215,69,114,43,78,129,124,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,121225,7492,60999,4686,25982,3331,33,58,25949,3327,0,200,0,200,0,200,79,98,636,470,452,332,647,463,782,510,1162,649,860,494,1608,845,2146,790,1342,655,2126,803,1288,667,1267,581,3445,976,1508,593,2452,579,4149,1019,35017,3209,17580,2302,17437,2159,3584,1047,2267,648,1161,379,1181,501,1308,552,494,319,2088,970,317,361,1033,732,287,252,1301,618,406,292,254,228,429,317,190,192,213,195,159,135,14,25,281,230,470,328,60226,4619,17883,2387,0,200,17883,2387,43,75,0,200,0,200,0,200,739,407,46,77,546,398,83,99,943,487,849,569,1522,723,1954,812,1207,465,1337,490,892,353,970,494,1989,790,1278,873,1866,601,1619,578,42343,3926,17153,2094,25190,3057,5794,1228,2808,913,3450,1081,2003,944,2904,904,670,373,1435,638,276,198,1584,645,450,321,603,340,898,475,327,211,502,467,0,200,618,432,267,253,242,245,190,259,169,220,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,153165,6543,74526,3639,24629,2584,0,167,24629,2584,0,167,179,156,404,413,423,249,847,542,627,487,1170,693,801,505,1759,733,1347,557,1344,561,2029,629,1464,474,2121,850,1090,460,1798,699,1785,669,868,485,2017,633,2556,679,49897,3132,26419,2512,23478,1946,4424,783,3000,700,3589,973,1924,656,1958,598,841,430,2312,882,370,361,630,343,357,289,889,390,815,388,88,88,516,397,78,136,533,328,285,211,291,297,273,234,305,312,78639,4296,18685,2042,0,167,18685,2042,0,167,62,75,167,179,210,163,845,436,231,164,921,529,787,432,2211,619,1129,473,1998,719,1726,625,1171,518,1268,577,647,367,1326,614,1070,396,1023,565,1276,602,617,313,59954,3140,29297,2286,30657,2526,8288,1483,4118,884,2950,814,2765,848,3606,887,1174,477,1405,445,911,407,1977,736,359,277,722,400,672,357,385,248,162,242,0,167,254,279,221,203,204,161,256,193,228,185,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
