GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003EA,B17010I_003MA,B17010I_004MA,B17010I_004EA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007MA,B17010I_007EA,B17010I_008EA,B17010I_008MA,B17010I_009EA,B17010I_009MA,B17010I_010MA,B17010I_010EA,B17010I_011EA,B17010I_011MA,B17010I_012EA,B17010I_012MA,B17010I_013EA,B17010I_013MA,B17010I_014EA,B17010I_014MA,B17010I_015MA,B17010I_015EA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018EA,B17010I_018MA,B17010I_019EA,B17010I_019MA,B17010I_020EA,B17010I_020MA,B17010I_021MA,B17010I_021EA,B17010I_022EA,B17010I_022MA,B17010I_023EA,B17010I_023MA,B17010I_024EA,B17010I_024MA,B17010I_025EA,B17010I_025MA,B17010I_026MA,B17010I_026EA,B17010I_027EA,B17010I_027MA,B17010I_028MA,B17010I_028EA,B17010I_029EA,B17010I_029MA,B17010I_030EA,B17010I_030MA,B17010I_031EA,B17010I_031MA,B17010I_032MA,B17010I_032EA,B17010I_033MA,B17010I_033EA,B17010I_034EA,B17010I_034MA,B17010I_035EA,B17010I_035MA,B17010I_036EA,B17010I_036MA,B17010I_037MA,B17010I_037EA,B17010I_038MA,B17010I_038EA,B17010I_039MA,B17010I_039EA,B17010I_040MA,B17010I_040EA,B17010I_041MA,B17010I_041EA,state
0400000US13,191097,5037,46924,4435,25442,3570,22860,3330,2310,980,9848,1873,10702,2423,2582,853,21482,2959,4462,1164,4117,1047,713,386,1508,774,1896,724,345,284,17020,2763,15346,2645,1210,705,5841,1388,8295,1917,1674,725,144173,5060,106900,5435,70491,4159,10821,2247,19728,2567,39942,3805,36409,3786,37273,3237,15662,2159,9536,2002,2779,1196,1521,574,5236,1393,6126,1564,21611,2535,16324,2374,2145,935,3599,1151,10580,2171,5287,1209,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,25359,1743,2517,795,587,383,541,337,105,136,251,241,185,197,46,79,1930,682,197,248,66,114,0,182,0,182,66,114,131,214,1733,644,1667,636,245,281,1069,582,353,219,66,75,22842,1819,17036,1892,10942,1579,2108,870,2783,906,6051,1193,6094,1155,5806,1178,2117,803,1137,607,523,449,137,213,477,383,980,474,3689,963,2455,861,631,406,226,223,1598,760,1234,497,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,35511,2292,6944,1420,3059,978,2356,933,308,291,660,384,1388,722,703,367,3885,1315,340,323,340,323,0,193,282,312,58,101,0,193,3545,1287,3247,1225,496,511,1856,959,895,575,298,349,28567,2073,20400,1885,13943,1771,2146,730,3609,1067,8188,1621,6457,1269,8167,1527,3042,828,1859,755,512,335,60,85,1287,721,1183,572,5125,1348,4160,1334,1219,894,642,513,2299,889,965,512,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,442994,6929,76548,4521,35043,3456,29836,3138,2998,1058,12015,2095,14823,2093,5207,1062,41505,3635,7061,1325,5672,1264,1137,570,2154,749,2381,839,1389,477,34444,3399,31704,3224,4176,1093,11645,2046,15883,2102,2740,811,366446,7650,256819,7246,161167,5603,23554,2282,36865,3358,100748,5436,95652,4378,109627,5664,45308,3502,27372,2878,4154,1205,6689,1598,16529,2003,17936,2176,64319,4593,43197,3864,4459,954,7473,1630,31265,3198,21122,2263,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,83479,3525,19568,1970,7552,1236,6773,1173,909,505,3227,854,2637,778,779,505,12016,1823,2168,925,1616,722,332,298,665,520,619,431,552,538,9848,1771,9213,1719,2055,822,3367,1058,3791,958,635,340,63911,3160,44522,3040,27193,2508,4425,1141,5471,1243,17297,1848,17329,2007,19389,1903,8073,1265,4537,1128,1712,814,634,372,2191,750,3536,820,11316,1746,7394,1379,1329,579,806,373,5259,1231,3922,1138,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32108,1961,7787,1418,2388,682,2024,655,120,103,1209,567,695,402,364,238,5399,1159,634,535,634,535,267,403,237,286,130,153,0,155,4765,1059,4718,1058,1048,614,1253,576,2417,729,47,43,24321,1966,17279,1827,11267,1530,1728,670,2953,800,6586,1263,6012,1113,7042,1200,2875,839,2226,861,880,758,175,203,1171,660,649,376,4167,837,3355,732,360,227,754,404,2241,651,812,407,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,65442,2373,12195,1589,5080,1004,4485,979,243,235,2239,777,2003,687,595,258,7115,1326,1420,533,1280,490,117,126,484,269,679,440,140,178,5695,1247,5644,1260,808,392,2016,872,2820,954,51,86,53247,2477,36993,2289,23324,2211,2987,890,6170,1136,14167,1764,13669,1901,16254,1971,7673,1424,4750,1268,793,440,1117,625,2840,867,2923,877,8581,1576,6491,1269,2102,693,1364,613,3025,1012,2090,714,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28127,1780,6768,1194,2755,764,2338,698,88,115,1267,568,983,469,417,335,4013,1011,1356,496,861,355,208,197,241,160,412,266,495,372,2657,833,2587,810,559,428,620,420,1408,595,70,132,21359,1862,15039,1759,9135,1283,1547,603,2126,733,5462,1053,5904,1421,6320,1281,3088,946,1736,647,336,278,609,395,791,430,1352,845,3232,940,1925,715,67,124,291,306,1567,609,1307,639,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,47066,2953,8894,1637,2715,850,1669,535,156,139,783,415,730,328,1046,599,6179,1648,1809,952,1666,941,0,204,350,288,1316,912,143,177,4370,1278,3842,1179,870,574,960,519,2012,854,528,386,38172,2822,27799,2457,15745,2063,3763,1092,3268,996,8714,1465,12054,1528,10373,1860,3295,1081,2445,1053,771,670,112,181,1562,709,850,509,7078,1901,4167,1803,1261,1350,314,295,2592,1004,2911,758,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,114037,3421,13541,2112,3939,1056,3289,1024,322,324,1794,729,1173,626,650,325,9602,1869,1365,571,1006,463,116,173,704,397,186,171,359,338,8237,1838,7740,1849,894,469,3419,1397,3427,1015,497,402,100496,3091,68394,3281,45463,2953,7462,1540,12460,1913,25541,2577,22931,2341,32102,2956,15476,1942,9612,1459,1694,707,2737,967,5181,1033,5864,1375,16626,2176,11480,2024,1106,480,1937,835,8437,1623,5146,1039,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,152202,4685,41139,3507,6735,1470,4598,1299,415,397,1651,719,2532,858,2137,751,34404,3309,4482,1179,3366,1144,513,501,993,673,1860,850,1116,546,29922,3037,26969,2783,3847,1257,7865,1732,15257,2124,2953,963,111063,3916,59936,3591,33790,2695,6464,1648,8123,1349,19203,2173,26146,2557,51127,3557,12974,2243,5835,1297,1402,658,1255,621,3178,953,7139,1722,38153,3074,26355,2714,3655,1147,4016,980,18684,2438,11798,1619,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,94430,3554,19850,1997,7250,1341,6081,1292,792,476,2576,816,2713,859,1169,541,12600,1679,2035,718,1746,714,465,324,370,280,911,528,289,239,10565,1471,9920,1487,1715,746,3427,886,4778,1034,645,313,74580,3241,49922,2987,28200,2355,4138,950,8010,1313,16052,1840,21722,1852,24658,2408,10019,1430,6074,1363,781,359,1162,555,4131,1291,3945,912,14639,1716,10126,1638,1634,755,1625,669,6867,1344,4513,902,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,52159,2265,9734,1575,3297,893,3111,888,391,257,1742,753,978,391,186,142,6437,1302,823,452,786,451,145,119,212,240,429,372,37,52,5614,1366,5577,1368,822,501,2490,1093,2265,789,37,68,42425,2311,26862,1866,18723,1684,3849,1039,3975,870,10899,1352,8139,1395,15563,1606,7129,1154,4158,1026,1149,646,700,346,2309,735,2971,886,8434,1480,6622,1440,860,535,1408,661,4354,1089,1812,696,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,14267,1389,3010,745,1124,519,1107,515,101,195,557,341,449,369,17,33,1886,650,65,99,65,99,0,207,0,207,65,99,0,207,1821,663,1538,645,0,207,862,493,676,495,283,235,11257,1356,8279,1228,4668,847,209,184,1527,576,2932,804,3611,870,2978,937,1485,577,612,460,199,263,0,207,413,417,873,449,1493,694,757,407,173,194,58,103,526,366,736,549,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46560,2551,9915,1694,3875,1067,3199,1021,347,357,1733,756,1119,504,676,364,6040,1214,1921,814,1767,789,632,477,583,405,552,439,154,171,4119,950,3746,958,566,491,1320,586,1860,731,373,333,36645,2655,26128,2586,16134,1873,2917,949,4018,1147,9199,1423,9994,1585,10517,1528,5222,1192,2946,1046,417,383,304,276,2225,874,2276,692,5295,1210,3192,1010,350,322,313,259,2529,930,2103,685,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36801,1398,8992,1394,3441,923,3076,889,603,400,1372,554,1101,472,365,288,5551,1134,1276,709,1232,699,133,169,507,368,592,530,44,83,4275,1199,4125,1187,464,357,1401,659,2260,864,150,137,27809,1807,19321,1588,14052,1342,1874,691,4688,951,7490,1194,5269,858,8488,1386,3637,865,1954,673,524,366,326,238,1104,487,1683,557,4851,1046,3695,1108,597,398,1120,566,1978,779,1156,466,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
