GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001EA,B20005B_001MA,B20005B_002EA,B20005B_002MA,B20005B_003EA,B20005B_003MA,B20005B_004EA,B20005B_004MA,B20005B_005MA,B20005B_005EA,B20005B_006EA,B20005B_006MA,B20005B_007EA,B20005B_007MA,B20005B_008EA,B20005B_008MA,B20005B_009EA,B20005B_009MA,B20005B_010MA,B20005B_010EA,B20005B_011MA,B20005B_011EA,B20005B_012EA,B20005B_012MA,B20005B_013EA,B20005B_013MA,B20005B_014EA,B20005B_014MA,B20005B_015MA,B20005B_015EA,B20005B_016MA,B20005B_016EA,B20005B_017EA,B20005B_017MA,B20005B_018EA,B20005B_018MA,B20005B_019EA,B20005B_019MA,B20005B_020MA,B20005B_020EA,B20005B_021MA,B20005B_021EA,B20005B_022MA,B20005B_022EA,B20005B_023EA,B20005B_023MA,B20005B_024EA,B20005B_024MA,B20005B_025MA,B20005B_025EA,B20005B_026MA,B20005B_026EA,B20005B_027MA,B20005B_027EA,B20005B_028EA,B20005B_028MA,B20005B_029EA,B20005B_029MA,B20005B_030EA,B20005B_030MA,B20005B_031EA,B20005B_031MA,B20005B_032EA,B20005B_032MA,B20005B_033MA,B20005B_033EA,B20005B_034EA,B20005B_034MA,B20005B_035EA,B20005B_035MA,B20005B_036MA,B20005B_036EA,B20005B_037EA,B20005B_037MA,B20005B_038MA,B20005B_038EA,B20005B_039EA,B20005B_039MA,B20005B_040EA,B20005B_040MA,B20005B_041EA,B20005B_041MA,B20005B_042EA,B20005B_042MA,B20005B_043EA,B20005B_043MA,B20005B_044MA,B20005B_044EA,B20005B_045MA,B20005B_045EA,B20005B_046EA,B20005B_046MA,B20005B_047MA,B20005B_047EA,B20005B_048EA,B20005B_048MA,B20005B_049MA,B20005B_049EA,B20005B_050EA,B20005B_050MA,B20005B_051EA,B20005B_051MA,B20005B_052EA,B20005B_052MA,B20005B_053EA,B20005B_053MA,B20005B_054EA,B20005B_054MA,B20005B_055EA,B20005B_055MA,B20005B_056MA,B20005B_056EA,B20005B_057EA,B20005B_057MA,B20005B_058MA,B20005B_058EA,B20005B_059EA,B20005B_059MA,B20005B_060EA,B20005B_060MA,B20005B_061EA,B20005B_061MA,B20005B_062EA,B20005B_062MA,B20005B_063EA,B20005B_063MA,B20005B_064EA,B20005B_064MA,B20005B_065MA,B20005B_065EA,B20005B_066EA,B20005B_066MA,B20005B_067MA,B20005B_067EA,B20005B_068EA,B20005B_068MA,B20005B_069MA,B20005B_069EA,B20005B_070EA,B20005B_070MA,B20005B_071EA,B20005B_071MA,B20005B_072EA,B20005B_072MA,B20005B_073EA,B20005B_073MA,B20005B_074EA,B20005B_074MA,B20005B_075EA,B20005B_075MA,B20005B_076MA,B20005B_076EA,B20005B_077EA,B20005B_077MA,B20005B_078MA,B20005B_078EA,B20005B_079EA,B20005B_079MA,B20005B_080MA,B20005B_080EA,B20005B_081EA,B20005B_081MA,B20005B_082EA,B20005B_082MA,B20005B_083MA,B20005B_083EA,B20005B_084MA,B20005B_084EA,B20005B_085EA,B20005B_085MA,B20005B_086EA,B20005B_086MA,B20005B_087EA,B20005B_087MA,B20005B_088MA,B20005B_088EA,B20005B_089EA,B20005B_089MA,B20005B_090EA,B20005B_090MA,B20005B_091MA,B20005B_091EA,B20005B_092EA,B20005B_092MA,B20005B_093MA,B20005B_093EA,B20005B_094EA,B20005B_094MA,B20005B_095EA,B20005B_095MA,state
0400000US01,1005967,4518,456243,2997,167388,4812,0,192,167388,4812,578,345,736,596,2408,820,2364,946,6592,1563,2716,741,6869,1565,5746,1572,10377,1902,8772,1650,16959,2173,17660,2246,15344,2255,13472,2274,7599,1479,11431,1890,10900,1858,7690,1738,11346,1895,7829,1631,288855,4956,198012,5155,90843,4644,16308,1915,12059,2075,12396,1645,9037,1874,10920,2117,2679,717,4242,1276,2237,789,5358,1369,2531,1001,3663,1144,1439,703,1908,724,868,369,1038,490,1044,643,762,454,570,357,807,476,977,418,549724,2904,188622,5433,0,192,188622,5433,0,192,423,302,2416,975,2280,776,9645,1865,7277,1361,10439,1511,11951,2166,19564,2405,9794,1650,20535,2555,18092,2104,16412,2162,14981,1913,7056,1407,8590,1736,12614,2045,5322,1407,8087,1418,3144,862,361102,5747,233510,6731,127592,5797,24838,2399,18909,2406,15943,2259,11736,1801,13322,1948,6774,1529,9831,2064,4904,1398,4405,1168,1926,742,4801,1090,3376,887,1418,624,1150,569,1146,523,1502,594,653,334,248,195,554,365,156,149,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,230104,4210,119518,2590,52731,3215,0,201,52731,3215,358,267,93,135,171,202,938,921,1641,732,825,495,2049,761,3276,1172,2317,884,2893,964,3993,939,5360,1057,4704,1320,3608,986,1718,573,3322,1021,2307,925,3670,1231,4132,1181,5356,1347,66787,3212,41539,2727,25248,2689,4507,1122,3619,1049,3079,890,2253,802,3251,982,1029,477,1836,893,555,345,994,585,166,239,925,484,469,306,164,226,338,249,432,318,237,214,137,129,179,163,590,402,488,316,110586,2736,41438,3213,0,201,41438,3213,0,201,19,32,152,132,203,264,1301,733,1132,566,1798,807,1180,552,2626,1015,2082,801,3778,1111,3041,966,4839,1276,4419,1211,2503,836,2379,869,4511,1245,1691,896,2616,834,1168,484,69148,3806,40651,2988,28497,2824,4793,1160,3835,1141,3215,938,2788,1091,3723,1097,1015,531,2350,992,339,258,1790,760,725,493,1003,506,630,438,599,341,732,500,124,154,265,183,140,161,69,112,362,416,0,201,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,354548,3585,164368,2244,60968,4128,0,190,60968,4128,13,29,271,239,243,208,1630,718,2583,1160,980,520,3640,1316,2123,855,4334,1229,3974,1167,7670,1799,7826,1746,6332,1450,4582,1311,3533,1183,1500,628,4023,1163,1921,780,2508,788,1282,633,103400,3931,68805,3411,34595,3259,7406,1328,5126,1271,4797,1175,3172,1070,2695,1058,2595,1033,2179,894,537,337,1359,585,512,341,1284,605,452,315,404,251,268,254,116,163,495,396,69,93,160,239,118,90,851,548,190180,3141,67164,3910,0,190,67164,3910,31,58,265,244,917,537,2017,843,3127,1096,3449,1257,4605,1241,3063,1075,6383,1420,3973,1246,8492,1657,7508,1546,4461,1009,4583,1236,2349,1026,3351,834,3662,1174,2836,838,1311,701,781,437,123016,4316,78101,4477,44915,3618,7982,1551,7530,1699,4850,1271,6417,1607,5340,1394,2132,936,3064,1118,1464,646,840,430,990,511,1128,565,556,331,419,287,594,346,151,178,83,139,666,406,387,363,88,118,234,217,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1841766,10118,910362,6616,344249,8307,0,201,344249,8307,352,265,1115,654,2353,896,2903,1024,6205,1509,4137,1188,10121,2057,6663,1624,16429,2260,11878,2037,22493,3221,26162,3014,25923,2986,23939,2537,20688,2692,21344,2555,28788,2972,23490,2624,39742,3411,49524,3464,566113,9341,369387,7844,196726,8572,32926,3983,20503,2641,22270,2618,11942,2419,20203,2716,8750,1720,10747,1828,6162,1585,9086,1541,5298,1304,9383,2101,8471,1943,4997,1084,5416,1567,2199,632,3706,1101,4314,1408,2673,831,4898,1413,2782,812,931404,7405,316765,7492,0,201,316765,7492,322,230,1142,513,2872,1137,3185,1013,4615,1170,5755,1253,8344,1569,8010,1509,12210,2239,11879,2170,22422,3034,32255,3030,22853,2708,23443,2644,20295,2686,21823,2578,31954,3399,21950,2275,31736,3210,29700,2532,614639,8064,381976,7668,232663,7309,37068,3221,26061,2991,26096,3263,19239,2207,24885,2871,9497,1817,15397,2156,8550,1642,10282,1656,6141,1236,8710,1520,11161,2356,5422,1078,5389,1413,3225,980,2799,748,3468,918,2233,714,3803,815,3237,1000,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,174299,3949,94018,2888,43948,2735,0,193,43948,2735,117,233,0,193,217,177,256,234,1132,606,1584,708,2457,1081,462,387,2671,974,1575,621,2434,975,3729,1154,2430,885,3597,1143,3448,1315,3784,994,2783,994,3105,1103,4527,1221,3640,1018,50070,2914,25831,2041,24239,2499,5188,1292,3065,900,2239,1040,2247,913,1511,573,1282,655,1187,839,868,637,1421,814,806,454,753,531,690,432,1249,629,296,237,327,364,365,417,61,104,29,51,210,194,445,270,80281,2532,30735,2291,0,193,30735,2291,190,232,128,152,363,316,254,259,640,489,771,482,738,415,383,356,1670,737,1532,792,1847,667,4201,1127,1997,788,4399,1116,3004,934,2359,876,1847,774,1971,838,1221,469,1220,605,49546,2922,28373,2553,21173,2107,3900,1123,2588,1022,1571,905,1674,854,1957,851,788,522,1358,661,1453,832,301,231,995,456,845,484,1547,791,431,414,316,317,149,150,408,355,435,315,141,169,132,172,184,197,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,298642,4794,138953,3203,55306,3497,0,198,55306,3497,17,37,54,92,77,107,245,178,1155,589,914,479,863,689,1580,755,2173,1026,915,477,4750,1176,6199,1401,5919,1518,4026,1085,3449,1121,3983,1198,5267,1197,4237,1194,4636,1156,4847,1126,83647,4112,47109,3569,36538,3555,5853,1542,4686,1161,2771,1085,2605,707,3223,1007,2408,1158,1970,763,1906,897,2371,679,554,370,2139,838,1753,820,526,374,852,631,698,473,857,619,205,222,570,498,362,284,229,176,159689,2753,58961,3523,0,198,58961,3523,0,198,442,442,261,205,358,311,1232,590,456,319,2242,974,1370,604,2508,836,2612,851,4423,1108,4736,1180,7705,1632,5424,1197,3616,918,2939,1015,4141,1398,5650,1319,6057,1524,2789,791,100728,3965,55485,3520,45243,3439,6311,1425,4452,1031,6097,1228,3390,1005,4404,1149,2205,844,1931,738,2288,868,3097,1098,1735,605,1792,718,1464,606,1432,676,1695,904,580,300,312,347,601,440,276,211,631,419,550,400,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,159033,1880,72642,1298,30041,2407,0,190,30041,2407,0,190,0,190,15,26,21,36,271,249,741,599,1520,796,1376,668,1921,758,997,872,1493,605,2894,791,1404,556,2549,716,3274,1236,1438,583,2919,1022,1641,751,2992,799,2575,1021,42601,2345,23152,1846,19449,2308,2937,951,2660,812,2841,1228,1711,958,2170,717,1098,464,747,384,275,277,592,377,150,193,691,415,943,804,1055,745,191,187,39,69,111,130,414,441,113,163,382,400,329,260,86391,1491,36125,2602,0,190,36125,2602,0,190,49,82,793,556,138,139,294,250,676,464,992,498,1883,901,1472,610,2158,925,2786,852,3676,935,2944,963,3093,1000,2069,880,2875,1127,4846,1236,2073,911,1867,819,1441,726,50266,2702,28614,2616,21652,2023,3638,1049,3264,1044,3152,1028,1283,559,1950,746,883,533,1126,508,758,510,1331,666,482,418,731,418,672,394,647,372,843,542,251,179,175,169,256,241,0,190,63,101,147,239,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,257351,2726,114586,1526,41403,2496,0,200,41403,2496,0,200,76,132,408,278,36,64,1212,719,618,390,1841,869,1439,759,1092,519,646,407,3223,1114,3635,1006,2752,1037,2431,719,1008,533,3768,1142,3187,941,2987,994,5532,1243,5512,1092,73183,2771,46556,2313,26627,2685,5299,1290,2866,1006,2749,862,1253,564,2262,781,308,216,859,423,531,349,1730,866,695,415,2296,927,437,341,551,361,1377,952,795,493,613,348,631,312,299,376,775,646,301,233,142765,1899,49379,2649,0,200,49379,2649,0,200,417,381,373,280,280,335,888,546,528,340,1128,550,1078,466,2545,970,845,475,4069,1154,3619,1018,2708,793,3798,1221,3140,1140,3451,850,3930,1133,3625,1076,6711,1105,6246,1168,93386,2750,61682,2592,31704,2613,5672,1118,4128,919,3047,918,1676,559,3418,1188,917,575,2055,733,784,403,2531,761,1146,555,1453,639,617,403,711,430,1483,585,252,200,440,260,444,266,66,109,316,192,548,319,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2510789,11339,1181564,7687,448122,9480,0,217,448122,9480,782,462,1161,677,3033,1086,4383,1254,14325,2589,10313,2394,26744,3712,15450,2692,32825,3744,25607,3040,54103,4791,58435,4889,36160,4060,33349,3491,22257,2938,26256,2846,26550,2881,16727,2271,19072,2241,20590,2580,733442,9664,468355,9506,265087,7617,45581,3377,26588,3012,31382,3715,25380,3184,27804,2881,17444,2924,23586,3540,12000,2374,12606,2136,5241,1443,11086,1737,6251,1410,3496,1120,4593,1196,2393,1025,2745,984,1833,844,1699,621,2047,706,1332,645,1329225,7163,510121,11216,0,217,510121,11216,630,690,1421,658,5477,1961,5498,1479,18851,2534,15792,2690,31357,3158,32833,3663,42454,4359,25180,3185,67656,5255,59527,5369,42678,4080,34381,3393,26664,2760,23385,3338,28839,3774,17273,2283,18020,2596,12205,2023,819104,11381,514934,10347,304170,8845,45614,3905,32883,3950,37536,3591,26918,3403,38680,3691,19546,2931,25503,3287,13616,2302,17705,2542,4998,1153,10703,1724,8127,1590,5161,1428,5191,1289,3372,901,3126,1765,1919,841,716,372,1709,809,1147,522,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
