VARIABLE,TYPE,LABEL,GROUP
S0201_001E,int,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Total population,S0201
S0201_002E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!One race,S0201
S0201_003E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Two races,S0201
S0201_004E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Three races,S0201
S0201_005E,float,Estimate!!TOTAL NUMBER OF RACES REPORTED!!Four or more races,S0201
S0201_006E,null,Estimate!!SEX AND AGE!!Total population,S0201
S0201_007E,float,Estimate!!SEX AND AGE!!Male,S0201
S0201_008E,float,Estimate!!SEX AND AGE!!Female,S0201
S0201_009E,float,Estimate!!SEX AND AGE!!Under 5 years,S0201
S0201_010E,float,Estimate!!SEX AND AGE!!5 to 17 years,S0201
S0201_011E,float,Estimate!!SEX AND AGE!!18 to 24 years,S0201
S0201_012E,float,Estimate!!SEX AND AGE!!25 to 34 years,S0201
S0201_013E,float,Estimate!!SEX AND AGE!!35 to 44 years,S0201
S0201_014E,float,Estimate!!SEX AND AGE!!45 to 54 years,S0201
S0201_015E,float,Estimate!!SEX AND AGE!!55 to 64 years,S0201
S0201_016E,float,Estimate!!SEX AND AGE!!65 to 74 years,S0201
S0201_017E,float,Estimate!!SEX AND AGE!!75 years and over,S0201
S0201_018E,float,Estimate!!SEX AND AGE!!Median age (years),S0201
S0201_019E,float,Estimate!!SEX AND AGE!!18 years and over,S0201
S0201_020E,float,Estimate!!SEX AND AGE!!21 years and over,S0201
S0201_021E,float,Estimate!!SEX AND AGE!!62 years and over,S0201
S0201_022E,float,Estimate!!SEX AND AGE!!65 years and over,S0201
S0201_023E,int,Estimate!!SEX AND AGE!!Under 18 years,S0201
S0201_024E,float,Estimate!!SEX AND AGE!!Male,S0201
S0201_025E,float,Estimate!!SEX AND AGE!!Female,S0201
S0201_026E,int,Estimate!!SEX AND AGE!!18 years and over,S0201
S0201_027E,float,Estimate!!SEX AND AGE!!Male,S0201
S0201_028E,float,Estimate!!SEX AND AGE!!Female,S0201
S0201_029E,int,Estimate!!SEX AND AGE!!18 to 34 years,S0201
S0201_030E,float,Estimate!!SEX AND AGE!!Male,S0201
S0201_031E,float,Estimate!!SEX AND AGE!!Female,S0201
S0201_032E,int,Estimate!!SEX AND AGE!!35 to 64 years,S0201
S0201_033E,float,Estimate!!SEX AND AGE!!Male,S0201
S0201_034E,float,Estimate!!SEX AND AGE!!Female,S0201
S0201_035E,int,Estimate!!SEX AND AGE!!65 years and over,S0201
S0201_036E,float,Estimate!!SEX AND AGE!!Male,S0201
S0201_037E,float,Estimate!!SEX AND AGE!!Female,S0201
S0201_038E,int,Estimate!!RELATIONSHIP!!Population in households,S0201
