VARIABLE,TYPE,LABEL,GROUP
B27001C_001E,int,Estimate!!Total,B27001C
B27001C_002E,int,Estimate!!Total!!Under 6 years,B27001C
B27001C_003E,int,Estimate!!Total!!Under 6 years!!With health insurance coverage,B27001C
B27001C_004E,int,Estimate!!Total!!Under 6 years!!No health insurance coverage,B27001C
B27001C_005E,int,Estimate!!Total!!6 to 17 years,B27001C
B27001C_006E,int,Estimate!!Total!!6 to 17 years!!With health insurance coverage,B27001C
B27001C_007E,int,Estimate!!Total!!6 to 17 years!!No health insurance coverage,B27001C
B27001C_008E,int,Estimate!!Total!!18 to 24 years,B27001C
B27001C_009E,int,Estimate!!Total!!18 to 24 years!!With health insurance coverage,B27001C
B27001C_010E,int,Estimate!!Total!!18 to 24 years!!No health insurance coverage,B27001C
B27001C_011E,int,Estimate!!Total!!25 to 34 years,B27001C
B27001C_012E,int,Estimate!!Total!!25 to 34 years!!With health insurance coverage,B27001C
B27001C_013E,int,Estimate!!Total!!25 to 34 years!!No health insurance coverage,B27001C
B27001C_014E,int,Estimate!!Total!!35 to 44 years,B27001C
B27001C_015E,int,Estimate!!Total!!35 to 44 years!!With health insurance coverage,B27001C
B27001C_016E,int,Estimate!!Total!!35 to 44 years!!No health insurance coverage,B27001C
B27001C_017E,int,Estimate!!Total!!45 to 54 years,B27001C
B27001C_018E,int,Estimate!!Total!!45 to 54 years!!With health insurance coverage,B27001C
B27001C_019E,int,Estimate!!Total!!45 to 54 years!!No health insurance coverage,B27001C
B27001C_020E,int,Estimate!!Total!!55 to 64 years,B27001C
B27001C_021E,int,Estimate!!Total!!55 to 64 years!!With health insurance coverage,B27001C
B27001C_022E,int,Estimate!!Total!!55 to 64 years!!No health insurance coverage,B27001C
B27001C_023E,int,Estimate!!Total!!65 to 74 years,B27001C
B27001C_024E,int,Estimate!!Total!!65 to 74 years!!With health insurance coverage,B27001C
B27001C_025E,int,Estimate!!Total!!65 to 74 years!!No health insurance coverage,B27001C
B27001C_026E,int,Estimate!!Total!!75 years and over,B27001C
B27001C_027E,int,Estimate!!Total!!75 years and over!!With health insurance coverage,B27001C
B27001C_028E,int,Estimate!!Total!!75 years and over!!No health insurance coverage,B27001C
B27001C_001M,int,Margin of Error!!Total,B27001C
B27001C_002M,int,Margin of Error!!Total!!Under 6 years,B27001C
B27001C_003M,int,Margin of Error!!Total!!Under 6 years!!With health insurance coverage,B27001C
B27001C_004M,int,Margin of Error!!Total!!Under 6 years!!No health insurance coverage,B27001C
B27001C_005M,int,Margin of Error!!Total!!6 to 17 years,B27001C
B27001C_006M,int,Margin of Error!!Total!!6 to 17 years!!With health insurance coverage,B27001C
B27001C_007M,int,Margin of Error!!Total!!6 to 17 years!!No health insurance coverage,B27001C
B27001C_008M,int,Margin of Error!!Total!!18 to 24 years,B27001C
B27001C_009M,int,Margin of Error!!Total!!18 to 24 years!!With health insurance coverage,B27001C
B27001C_010M,int,Margin of Error!!Total!!18 to 24 years!!No health insurance coverage,B27001C
B27001C_011M,int,Margin of Error!!Total!!25 to 34 years,B27001C
B27001C_012M,int,Margin of Error!!Total!!25 to 34 years!!With health insurance coverage,B27001C
